Text,Sentiment
"Background music hian en a ti hreawm emem a. An hmun tlawh te en a, audio sound taktak te ngaihthlak a chakawm emem laiin. Engmah chu tianag hmuh leh ngaithlak rur a awm lo ani.",NEGATIVE
"He travel vlog hi a hmun focus ai mah in, host chungchang a ang mah zawk ani. An mimal nun, drama leh ngaihdanah ngaihtuahna nasa tak a awm a, khualzinna thil tawn pholanna tum chu a khuh bo ta a ni. Vlogger chungchang ni lovin, zinkawng chungchang hi vawng reng rawh.",NEGATIVE
"Editing pawh hi a ho leh a, ti tha peih lo deuh a edit a ang. Jump cut te chu execute tha lo tak a ni a, transition te pawh a jarring a, content atanga ngaihtuahna tibuaitu effect tul lo tak tak a awm bawk. Travel vlog edit tha deuh i chu en a chakawm in a phuur awm emem a, mahse hei hi chu a ho emem a, a hmuhnawm lem loh.",NEGATIVE
Heng nitin vlog te hi a repetitive em em a; nitin thil inang en reng ang mai a ni.,NEGATIVE
"Content chu forced niin a lang a, authenticity a tlachham bawk. Quality aiin quantity lam a ni zawk.",NEGATIVE
Mi pakhat nitin nunah thil chipchiar tak tak (mundane details) ringawt tih lan hi a hmuhnawm loh.,NEGATIVE
Self-promotion leh sponsored content awm reng hi turn-off lian tak a ni.,NEGATIVE
J Sawma chu a va lo mak ngai ve maw le. Leiba sum a ngaihdanah hian MNF zawm awm tawk lek a lo ni. An mithiam te hian an chhût dik lo a ang. Leiba an sawi duh dan hi alawm dik lo kan tih chu. Moderator hmaah pawh dawt a sawi zuah zuah mai. Sentence khat chiaha tih zawh rualin Sentence kua (9) ngawt zu sawi a maw le.,NEGATIVE
J sawma chu a ti fuh lo khawp ang.Duham chu chana.,NEGATIVE
Zpm chu intluk lo ani e.,NEGATIVE
"Sipai in silai in hmetpuak a,tichuan,ramri chu a fel chuang em ni? Ramri chinfel chu khawilamah,Assam Sipai ten nunna hlutak an chan phah a,chu zawng chu ani mai.J Malsawma a chu a pu a chhundawn aniag.a awihawm ve khawp mai .",NEGATIVE
Party kan lo hrawn tawh pa te thu sawi chu ka ngaithla peih hlawl lo.kan hriat Chiang tawh te an nia.,NEGATIVE
Education an sawina chin theuh kha han dah chhuak ve te u a.,NEGATIVE
Mnf leh congress chuan kuthnathawk te hausak hi an hlau lutuk ringawt. Kan hausak chu duh se hmana tang kan hausa tawh ang.pu sawta khan as awi ve mai mai ani e,NEGATIVE
"AAP te an han din ve a,mahse, Mizoramah chuan engmah an ni dawnlo",NEGATIVE
Ka sawi duh ve chu maw... Pu Vanlalruata thusawi laia mipui lam lo lan apianga hmeichhia lo nui vur vur kha a mawl hmel ka ti mai mai,NEGATIVE
"BJP hi zoram chuan ala mamawh lo, lo sorkar ta angse, kan sakhua abuai vek ang,",NEGATIVE
"BJP hi zoram chuan ala mamawh lo, lo sorkar ta angse, kan sakhua abuai vek ang,",NEGATIVE
APP hi a tha ani ber lo..mihring te an pawimawh zawk...,NEGATIVE
"Pu J-A chu hmanah chuan vai lal nupui ah i nei a, tunah chuan I nau awih I thlak chiah chu I aw phawi leh I nau awih hla pawh adangta maw..media a I thawhlai kha chuan I Frank in i that tehreng nen.Tunah zawng MNF ini chiah chu phatmar dan anlo zirtir che em ni?Ivan thiamtave aw. Kan media lam thawktute zingah chuan thalaite tana hmala turah kalo ngai chea..nge kalo hresual zawk emni???",NEGATIVE
"Pu zoramthanga leh mnf sawimawi hi a hahthlak an ti ve thin ngawt ang.Mak ka tih deuh chu mithiam pui pui pu zoramthanga zui duh an awm thin hi a ni! Mithiam ringawt hi kan ramin a mamawh a nilo, mithiam ram hmangaihtu tak tak hi a ni kan ram in a mamawh chu a ni.",NEGATIVE
Hii vut vut lo hian soi ve mai se,NEGATIVE
MNF lam chu chanchin thar an puang a ang mang e.,NEGATIVE
"MNF sorkar hi chu, eirukna hian a khuangtuam tlat a ni, Eirukna chhuitu tur lah a thuam ṭha duh si lo, CBI lo lut tur lah a dang tlat bawk si. Unaute pawisa Nuai zakua aia tam kawlsak kha a lang fiah kuar dawn si a, CBI hi chu an hlauh ber a ni",NEGATIVE
"Mizorama Taliban party awmchhun ZPM!?Dangnal satliah ringawt,mi sawichhiata sawrkar tum.",NEGATIVE
Jmsa Dawtramthanga ui te uak thuiiiiiiiiiiiiiiiiii,NEGATIVE
"J Sawma chuan ,ai tlanga kan mizo te ram ngei a an hmunphiah pawh a la thei lo a. Assam in an awp tlat te khu a hrelo a ang hle a, kan ram kan zauh te atih dan ah khian..MNF hi chu dawt an sawi thei hle mai.",NEGATIVE
Ramri chin fel dan thu ruk an hmang duh lo hian Zoram an hmangaih lo tihna a ni.,NEGATIVE
"Pu TBCA hian policy ava sawi tlem ve, sawrkar a dem ringawt",NEGATIVE
"MNF hi chu a sawi mawi na tur ka hre hlawl lo neutral chu ka ni a mahse party zawng ah MNF chhia ka ti ber ,tenawm ka ti ber bawk.",NEGATIVE
"J malsawma ka lo ngaihsan ruk teh lul nen,MNF a an lut hi chu ka nui a za ngawih ngawih.Mi mawl tan pawh MNF tenawm zia kan hai tawh lo lai a..",NEGATIVE
"Delhi a AAP an that a vang a Mizoram lo din ve ngawt chu a, a tha dawn kher em ni?USA a Republican party khu atha khawp a kan din ve leh mai dawn a mi,kan Zoram ah hian",NEGATIVE
"AAP lo din vel hi a trul ber hrihlo e....ZPM an awm, an ni hi eng vak an nih loh chuan duh leh din zawk rawh se, MNF leh Congress tha tichaktu pakhat ve mai an ni dawn",NEGATIVE
Mizoram atan chuan AAp tih vel hi zawng tul ber pawhin ka hre lo.,NEGATIVE
"Pu.Sawta hi chu a tar tawh bakah, mi corrupt lutuk kha an nia, kan hre vek mipuiin.",NEGATIVE
"Pu Ruata khi ka duh ber a fair ber bawk. Tbc-a te hi chu tawngthei satliah lawng tifai ve mai thin kha a nia, thalai beidawng tawh te thlem an thiam ve a chu zawng chu ani mai.",NEGATIVE
Video capture tu pa hi parṭhi leh pangpar a hre hrang lo ngee,NEGATIVE
A ei ruk tur zat vel a ngaihtuah ang a..a hlim ltk tap aniang,NEGATIVE
Pu j malsawmna ipu tur chu.... Puramtea mw???,NEGATIVE
Chuanna motor thlak ngai an awm e..,NEGATIVE
AAP Mi Naran Pawl,NEGATIVE
Ti nge maw Mara tih ve mai awm maaraa an tih kher zel ni MARA tih khian lam ve mai se awlsam em em mai sia,NEGATIVE
"Mnf , Congress te hi chuan an hun lai, kum leh kum chuang thu neihna hmang sual lui te hi tinge an sawm ve ziah le? Anti duh lo zo tawh anih hi,",NEGATIVE
Tetei te ang hi chu ka va ring lem lo e aw.,NEGATIVE
"Topic item a tam lutuk ani, poimawh ber pathum emaw pali emaw nizawk se atha tur ani a.",NEGATIVE
"Pu.J.Sawma chu mnf sawrkar fak angai miau mai sia le,mahse ala sawi mawi thiam viau tho khi maw..mahse TBCa thusawi lai ang erawh chuan kut beng thawm a awm ve lo thung....Hrethiamz...",NEGATIVE
Congress aia thusawi tu chu vote a zawng ani ber e...,NEGATIVE
"J Malsawma chu .... Aitlang Assam Police awm hmun khur te khu, ram kan luah belh ah a chhiar a ni em lawng maw le...",NEGATIVE
Sawrkar lai hi an chhe ber zel mai.,NEGATIVE
Mnf leh congress hi chu en peihlo phawt ila.,NEGATIVE
BJP hi chuan A Subject pawh a hrelo a nih hi,NEGATIVE
"Tetei te hi chu ka van ring lo em, History thir in",NEGATIVE
"AAP an rawn inrawlh ve sek hi enge maw a ṭulna aw? Tling zo dawn tak tak silo, vote pawt peng tawk.lek hian an awm ang a, MNF bawk an sawrkar phah leh a hlauhawm.Nge nia AAP hi MNF in a ruka Delhi sawrkar hmingṭhatna kawra hmangin vote pawtpeng turin naute angin an lo hring ru zawk aw....",NEGATIVE
J sawma thusawi hi ka va awih lo hnem em em ve le,NEGATIVE
Zu ṭha awm hi aṭha dawn kherlo mai thei.Thi kan tam belh leh tho thovang.,NEGATIVE
"....... te kan CM han ni mai se,azialo dawn lutuk",NEGATIVE
"MNF ho hian, MLA theh chhuah tur an hre lo Ani maw?",NEGATIVE
"Eng lai mahin INC ,BJP ,AAP ka suport ngailo.",NEGATIVE
"Ngun taka ngaihthlãk hnu a ngaihdân lo piang ta chu; a hlut zawnga teh in point pe ta ila. ZPM:Tûn election lo awm tûrah boruak an nei lian in,zpm thli hi a tleh hum hum a,rorêl dân tûr party dangin an sawi kha an policy chhung a mi vek tho a ni a;an ṭhat fâlna bîk chu sorkar rorêlna ah Pathian Lal tir a,Pathian duhdâna rorêl an tum a,politics ah Pathian ram thlen tir a,zoram politics game chhe tak bumna leh sum leh therhlo,min vote chuan sorkar hna ah kan thun ang che,contract kan pe ang che tih ang chi hi tihbo hlen vang vang an tum a,Lunglei ah an champion pui a,rang zawk a thingtlâng kut hnathawk tute dãwm kân vat an tum bawk.,MPC: Zpm nen an in angin,an frank bawk; development hnathawh an tum dân leh ram enkawl an tun dân sawisêl tur a vâng hle; mahse No an nih chhan chu an party a tê a,sorkar na siam tûrin hun hla zãwk an la nghah a ngai..MPC aiin ZPM thli a tleh na zawk si.: AAP: Delhi CM anga an dik ve chuan an tih tlâk ngei ang,mahse mizo kristiante hian Delhi CM an tluk hi rin a har ve tho,,,sorkar na siam tûr em chuan nghah rei an la ngai rih dâwn a, vêl ah an thli hi a tleh ve thei tawh a&#;ngem tih a ni chauh a,chuvâng chuan ZPM hi tûn inthlanah chuan neutral takin vote rih se,,dahkham an chân lo zâwk rih ngei ang.MPCC: An ni hi chu hun kha leh chen sorkar na fawng an chelh chhung khân pu Sawta sawi ho thil ṭha tak tak hi, thil ṭha bâwm ah hmang phal lova upbo vin,ṭhat loh theih lohna bâwm ah thûlkhûng bovin Tala lian ber chi a kalh burin an kharkhip bo daih a,a hawnna Chabi an ti bo zui reng a, hei tûn inthlan kumah haichhuakin tlai khawhnu ah a dap hmu chauh a,phengphe khua an nghah tlai chhungin ZPM thlipui ṭo a lo tleh hum hum hman tawh si a,an tân champion na chance a bo hman a, zoram political museum ah châwl hahdamin,a museum chhuar hnuai ber dawt-tu ah hahdam takin lo zâl veng veng tawh se... MNF: Independent lem lem sualtu party, a tak taka sual tute zâwk buma phatsantu traitor&#;s party an ni a,ṭul hlek lova mizo mipui pawisawi lo VAI sipai hmanga hreh-awm tawpkhâwk tuar tîra a hun hma a nunna hlu tak chânna thlen tu leh,retheihna khur thûk taka ûm lût tu party,an bum hnam pasalṭha martyr a thisen far tawp rak thlenga hnam tâna fam ta te chi leh kuangte pawh theihnghilh a,inthlan kuma an vote ît a hui duh vânga ngaihven thara hmangaih ngawih ngawih ni âwm taka an hmui chithlum tlêm tah sak zeuh chîng leh martyr te ruhro leh sum leh therhlo hmanga vote leia sorkar fawng chelh tumtu,,,Eden huana thlêm tupa tactic ṭhing uih fing chalâk phakar tak hmanga mipui bum a,mizoram neitu hi MNF ni bîk riau a sawi a,an party nilo te a neitu ni ve lo leh an ta ni ve lo anga puh a,mipui rilru hruai sual pawiti lo leh bum duh reng an nih a vâng hian,,Political museum a mpcc zâlna chhuar hnuai bera dah bo va, khuhbo bîk daih tûr, a khuhna pawh keu hawn zen zen loh tûr,misual deuh leh mi corrupt hrem ngai an lo awm palh chuan,political museum ah hruai in,nangni ang hi chuan hei enrawh...chhuar hnuaita ber an chang ṭhin ti a, a khuhna keu dêk dêk a,MNF tih hawrawp entîra khuh leh vat tûr...",NEGATIVE
Tunge brahmin University te rawn sawi a. Hindu ni nghal rawhse.,NEGATIVE
mahni huan pawh feh thei lo awm laia ram zau tak luah bel a sawi hi a hmun lai sawi fak mai se minute khat chhung pawn a sawi hman tho dawn vei nen.,NEGATIVE
"Congress ho hian thil tha an sawi tam poh leh an mawng an hlim tihna ani, an sorkar chhung zawng Khan an hlawhchham tluan Zak a vangin , kan ram hian tun dinhmun hi kan thleng ta ani. MLA hi chuh tawhlo zawk sela kan ram tan hna nasa takin an thawk tihna ani tawh zawk ang.",NEGATIVE
"Ansawi tha hlawm khawp mai, kan sorkar hun ah chuan tih hi ani vek mai a, ka awih tawh hlawm lo e",NEGATIVE
J sawma hi zpm ka nih vang nge ka hmu hniam khawp mai,NEGATIVE
Pu sawta chu rin ai in tawngkam a thiamlo nih hi,NEGATIVE
Tbc a chu thusawi chu byheart sa a ang hle mai,NEGATIVE
Tbc a chu a thlun chhuah ang par par a ni ee,NEGATIVE
"He album ngaihthlak hi buh hmuna needle zawng tum ang mai a ni a, mahse i hmuh chhuah zawng zawng chu buhfai tam zawk a ni.",NEGATIVE
He hla hi a dull em em a; paint peel en hi riveting experience ang maiin a lang.,NEGATIVE
He album pumpui aiin fortune cookie atanga thu ril zawk ka hre tawh.,NEGATIVE
"He hla hi movie ni ta se, i chhuahna tur, hun khawhralna refund dilna kha a ni ang.",NEGATIVE
"He band ri hi record chhe tawh ang mai a ni – repetitive, scratched, leh best left in the past.",NEGATIVE
"He album ngaihthlak hi musical lobotomy nen a inang a – i rilru a buai a, i rilru a buai hle bawk.",NEGATIVE
"Hei hi zai ni ta se, 'disco disaster' – awkward movements leh fashion thlan pawi tak tak a ni ang.",NEGATIVE
He hla hi alien-te'n kan civilization nena inzawmna an siam duh loh chhan a ni.,NEGATIVE
"He album atanga track dang ngaihthalk leh ai chuan, doctor bula in entir pawh ka thlang zawk.",NEGATIVE
"He band music thiamna hi knockoff man tlawm tak ang mai a ni – hla tak atanga thlir chuan beisei awm tak angin a lang a, mahse ngun zawka en chuan a tlakbuak ta a ni.",NEGATIVE
"Hei hi dessert ni ta se, a stale, flavorless cookie a ni ang – kawng engkimah beidawnthlak tak a ni.",NEGATIVE
He album ngaihthlak hi concert-a vacuum-a tel ang mai a ni – engmah phurna leh boruak awm lo.,NEGATIVE
"He hla hi tattoo chhe deuh a chut ang vel ni– chutih lai chuan ngaihtuahna tha tak angin a lang a, mahse tunah chuan ka inchhir ta.",NEGATIVE
He hla thu aiin ka GPS navigator nen hian inbiakna ngaihnawm zawk ka nei tawh a ni.,NEGATIVE
"He album hi roller coaster ni ta se, kiddie ride a ni ngei ang – no thrills, all disappointment.",NEGATIVE
He band musical talent hi mirage ang mai a ni – i hnaih poh leh ngaihsan tur a tlem zawk.,NEGATIVE
"He album hi record player chhe tawh tak, repeat-a innghat ang mai a ni – a tir lamah chuan hla hi a tha lo tih loh chu.",NEGATIVE
He band ngaihthlak hi thim zinga Lego ke pen ang maia auditory equivalent a ni.,NEGATIVE
"He hla hi rimtui tak ni ta se, popcorn kang leh pawi tihna inzawmkhawm a ni ang.",NEGATIVE
"He band hian phurna a nei lo emem , thiamna ta tlacham a. canvas blank chu masterpiece ang maiin a siam a ni.",NEGATIVE
He album ngaihthlak hi hla thu awmze nei lo tuipuiah channa zawng chhuah tum ang mai a ni – thil hlawhtling lo tak a ni.,NEGATIVE
"Music lama beidawnna hian thupuangtu nei ta se, he band-a lead singer a ni ngei ang.",NEGATIVE
"He hla hi musical knock-knock joke nen a inang a ni – a hlimawm lo a, tihtawp pawh i duh khawp mai.",NEGATIVE
He band discography zawng zawng hi thutpui ai chuan off-key karaoke marathon hi tuar ka duh zawk.,NEGATIVE
He hla hian min tiharh apiangin dollar khat ka nei a nih chuan a rawn chhuah leh hunah earplug ka lei thei ang.,NEGATIVE
He album hi earmuffs vuah chunga bland rice cake ei ang maia sonic equivalent a ni.,NEGATIVE
He band ngaihthlak hi elevator music chanchin chungchanga thusawi tawp ngai lo tura duhsak taka intukluh ang mai a ni.,NEGATIVE
"Music talent hi teaspoon-a teh ni ta se, he band hian sugar packet khat pawh a khat thei lo.",NEGATIVE
"He hla hi magic trick tha lo ang mai a ni – thil mak tak a tiam a, mahse talent hi khawiah nge a kal tih ngaihtuah turin a awmtir che a ni.",NEGATIVE
He hla chang dang tuar ai chuan anesthesia tel lovin ha enkawl ka duh zawk.,NEGATIVE
"He album hi movie ni ta se, thlawhna chhunga i en palh a, thlawhna zawng zawnga i inchhir thin kha a ni ang.",NEGATIVE
"He band ngaihthlak hi concert-a tel ang mai a ni a, chutah chuan instrument zawng zawng a out of tune a, hla phuahtute pawhin an hla thu an theihnghilh vek a ni.",NEGATIVE
He hla hi theihnghilh theih tak a ni; ka duh loh zia pawh ka hre thei lo.,NEGATIVE
"Hei hi painting ni ta se, naupang tê têin finger-painting a siam a ni ang – messy leh lacking any artistic merit.",NEGATIVE
"He album hi musical equivalent a ni a, accordion tum tha lo chauh hre mi nen elevator-a inkhung tlat hi a ni.",NEGATIVE
He band ngaihthlak hi off-key doorbells symphony-a tel ang mai a ni.,NEGATIVE
"He hla hi rawng ni ta se, beige a ni ang – uninspiring leh awlsam taka ngaihthah theih a ni ang.",NEGATIVE
He band music lama thiamna hi a harsa em em a; khawpui lama legend angah ka ngai tan ta.,NEGATIVE
He album hi puzzle-a a chanve hloh ang mai a ni – lungchhiatthlak leh tling lo.,NEGATIVE
He hla ngaihthlak hi hmuh leh hriat theihna nei lovin abstract art ngaihhlut tum ang mai a ni.,NEGATIVE
"Music note hi pawisa ni ta se, he band hi bankrupt a ni ang.",NEGATIVE
"He hla hi chalkboard-a nail awm, rhythm hriatna nei lo ui play-a sonic equivalent a ni.",NEGATIVE
He album atanga track dang tuar ai chuan synchronized dental drill orchestra neih ka duh zawk.,NEGATIVE
"Hei hi zai ni ta se, vuina hmuna 'awkward shuffle' kha a ni ang – mi zawng zawng an nuam lo a, tumah an awm duh lo.",NEGATIVE
He band hla hi a thuk lutuk a; teaspoon khatin ka wade thei a ni.,NEGATIVE
"He album ngaihthlak hi buh hmuna needle zawng tum ang mai a ni a, mahse i hmuh chhuah zawng zawng chu beidawnna chauh a ni.",NEGATIVE
He hla hi a chhe lutuk a; elevator music hi Grammy-winning masterpiece angin a ri a ni – hlawhtlinna rinhlelh awm tak a ni.,NEGATIVE
He hlaa emotions nena inzawm tum ai chuan brick wall nen hian inbiakna ngaihnawm zawk ka nei tawh a ni.,NEGATIVE
"He album hi car ni ta se, lemon a ni ang – a chhe reng a, a tangkhang reng che a ni.",NEGATIVE
"He band music lama an thiamna hi unicorn ang mai a ni – mythical a ni a, a awm tak tak pawh ka hre lo.",NEGATIVE
"He hla ngaihthlak hi horror movie en ang mai a ni – hawisan i duh a, mahse a rapthlak lutuk hian a hook reng che a ni.",NEGATIVE
"Hei hi dessert ni ta se, sugar tel lo bland rice pudding a ni ang – a thlum lo leh a satisfying lo.",NEGATIVE
"He album hi musical equivalent a ni a, potluck dinner-ah chuan mi zawng zawngin dawr atanga an lei potato salad an rawn keng tel a ni.",NEGATIVE
"He band ngaihthlak hi tone-deaf tribute band-in cover hla ṭha lo tak tak, tawp nei lo loop-a inkhung ang mai a ni.",NEGATIVE
"Music talent hi tlang ni ta se, he band hian tlang hnuai lam chhoh tumin an bei nasa hle ang.",NEGATIVE
"He hla hi alien-te'n Leilung nena inzawmna an neih duh loh chhan a ni – kan music an hre tawh a, an ngaihven lo.",NEGATIVE
He album ngaihthlak hi music nuam ti leh tawh lo tura musical vaccination dawng ang mai a ni.,NEGATIVE
"He hla hi dish ni ta se, tofu salad thlum lo tak a ni ang – thil nuam tak ni tur thil tih tumna lungchhiatthlak tak a ni.",NEGATIVE
He band musical range hi postage stamp ang maia zau a ni.,NEGATIVE
"Beidawnna hi symphony ni ta se, he album hi a magnum opus a ni ngei ang.",NEGATIVE
"He hla ngaihthlak hi mit khap chunga maze-a kal tum ang mai a ni – a buaithlak a, a rilru a buai a, a hrehawm deuh bawk.",NEGATIVE
He album hi musical time machine ang mai a ni – vanduaithlak takin music history-a hun lungchhiatthlak tak takah a kir leh chauh a ni.,NEGATIVE
"He hla hi movie ni ta se, horror film a ni ang a, a thattu chu boredom a ni a, ralthuam chu guitar tuned tha lo a ni ang.",NEGATIVE
He band hla hi a cliché em em a; 'Generic Songwriting for Dummies' handbook an nei tih ka ring tlat.,NEGATIVE
Romantic subplot chu nawr luih leh a tul lo angin a lang. Film siamtute chuan overall narrative-a a nghawng dan ngaihtuah lovin afterthought angin an dah belh ang mai a ni.,NEGATIVE
"He film-a [insert cultural or social group] tarlanna hi a stereotypical leh offensive em em a, sour taste a hnutchhiah a ni. Tunlai cinema-a hetiang lazy representation hmuh hi a lungchhiatthlak hle.",NEGATIVE
He film-a hlimhlawp siam tumna hi a crass leh tasteless hle. A ziaktute hian shock value hi comedic talent dik tak a ni tih an ngaihtuah sual hi a zahthlak hle.,NEGATIVE
"Movie pakhat hian emotional response engemaw zat a siam tur a ni a, mahse hei hian min ngaihsak lo vek a ni. A changtute emaw an dinhmun hrehawm tak emaw hi ka ngaihtuah lo thei lo.",NEGATIVE
"Climax chu anticlimactic tak a ni a, film siamtute ngaihtuahna a tlakchham a, film hi tihtawp nghal an tum ang maiin a lang. Resolution awm lo, satisfaction pawh a awm lo.",NEGATIVE
