Text,Sentiment
ఇక్కడి దేవాలయాలు ఆధ్యాత్మికం.,POSITIVE
భారతదేశంలో పార్కులు మరియు తోటలు చాలా బాగున్నాయి.,POSITIVE
ఇక్కడి వాతావరణం మధురంగా ​​ఉంటుంది.,POSITIVE
భారతదేశంలో కళలు మరియు నృత్యం.,POSITIVE
ఇక్కడ సరస్సులు మరియు పర్వతాలు ప్రసిద్ధి చెందాయి.,POSITIVE
భారతదేశం గొప్ప ప్రజాస్వామ్య దేశం.,POSITIVE
ఇక్కడి పట్టణాలు మరియు గ్రామాలు అసాధారణమైనవి.,POSITIVE
పంచభూతాలు భారతదేశంలో తయారు చేయబడిన పరిమళ ద్రవ్యాలు.,POSITIVE
ఇక్కడ చేనేత పరిశ్రమ బాగా ప్రాచుర్యం పొందింది.,POSITIVE
భారత్‌లో టెక్నాలజీ దూసుకుపోతోంది.,POSITIVE
ఇక్కడి విద్యార్థులు చాలా ప్రతిభావంతులు.,POSITIVE
భారతదేశంలో ఆరోగ్య సంరక్షణ చాలా మెరుగ్గా ఉంది.,POSITIVE
ఇక్కడ అన్ని మతాల వారు సహనంతో ఉంటారు.,POSITIVE
భారతదేశం వ్యవసాయ దేశం.,POSITIVE
ఇక్కడి పెయింటింగ్స్ అద్భుతంగా ఉన్నాయి.,POSITIVE
భారతదేశంలో చాలా సాంకేతికత ఉంది.,POSITIVE
ఇక్కడి పర్యాటక ప్రదేశం అద్భుతమైనది.,POSITIVE
భారతదేశం సంస్కృతుల కలయిక.,POSITIVE
సంగీతం మరియు నాటకం ఇక్కడ ప్రత్యేకం.,POSITIVE
భారతదేశం ఆవిష్కరణల కేంద్రం.,POSITIVE
యోగా మరియు ఆయుర్వేదం ఇక్కడ ప్రసిద్ధి చెందినవి.,POSITIVE
భారతదేశంలో మాట్లాడే భాషలు చాలా ఉన్నాయి.,POSITIVE
ఇక్కడి విద్యారంగం అంతర్జాతీయ స్థాయిలో ఉంది.,POSITIVE
భారతదేశం గొప్ప దేశం.,POSITIVE
ఇక్కడి ప్రజలు ఆతిథ్యమిస్తారు.,POSITIVE
భారతదేశానికి ప్రకృతి అందాలు చాలా ఉన్నాయి.,POSITIVE
ఇక్కడి సుగంధ ద్రవ్యాలు ప్రపంచ ప్రసిద్ధి చెందినవి.,POSITIVE
భారతదేశం శాంతి మరియు ప్రేమకు చిహ్నం.,POSITIVE
ఇక్కడ వన్యప్రాణుల అభయారణ్యం చాలా పెద్దది.,POSITIVE
భారతదేశంలో చాలా మంది సాహిత్య ప్రియులున్నారు.,POSITIVE
ఇక్కడ చిత్రాలు మనోహరంగా ఉన్నాయి.,POSITIVE
భారతదేశంలో పర్యావరణ పరిరక్షణకు ప్రాధాన్యత ఉంది.,POSITIVE
ఇక్కడ ఉన్న పాత పెయింటింగ్స్ మరియు చారిత్రక ప్రదేశాలు చాలా ప్రసిద్ధి చెందాయి.,POSITIVE
భారతదేశం కూడా ఒక పరిశోధనా కేంద్రం.,POSITIVE
"ఇక్కడి ప్రజలు సహకరించి, సహకరిస్తారు.",POSITIVE
భారతదేశంలో వివాహాలు మరియు వేడుకలు గొప్పవి.,POSITIVE
ఇక్కడి యువకులు సృజనాత్మకతను ప్రదర్శించారు.,POSITIVE
భారతదేశంలో క్రీడలు చాలా ప్రాచుర్యం పొందాయి.,POSITIVE
ఇక్కడ ఉద్యానవనాలు మరియు ఉద్యానవనాలు మనోహరంగా ఉంటాయి.,POSITIVE
భారతదేశంలో ఆరోగ్య సంరక్షణ వ్యవస్థ మెరుగ్గా ఉంది.,POSITIVE
ఇక్కడ పుస్తకాలు మరియు సాహిత్యం చాలా ప్రజాదరణ పొందింది.,POSITIVE
భారతదేశం ఆరోగ్యవంతమైన దేశం.,POSITIVE
ఇక్కడి ప్రజలు శ్రద్ధగలవారు మరియు దైవభక్తి గలవారు.,POSITIVE
భారతదేశంలో అనేక ప్రసిద్ధ దేవాలయాలు ఉన్నాయి.,POSITIVE
ఇక్కడ పండ్లు మరియు కూరగాయలు రుచికరమైనవి.,POSITIVE
ప్రకృతి ప్రేమికులకు భారతదేశం స్వర్గధామం.,POSITIVE
జానపద కళలు మరియు సంగీతం ఇక్కడ చాలా ఆసక్తికరంగా ఉంటాయి.,POSITIVE
అతను భారతదేశంలో వాణిజ్యంలో గొప్ప పురోగతి సాధించాడు.,POSITIVE
ఇక్కడి వాతావరణం ప్రకృతి ప్రేమికులకు అనువైనది.,POSITIVE
భారతదేశంలో పర్యావరణ పరిరక్షణకు అత్యంత ప్రాధాన్యత ఉంది.,POSITIVE
ఇక్కడ ప్రసిద్ధ పర్యాటక ప్రదేశాలు అద్భుతమైనవి.,POSITIVE
టెక్నాలజీ భారతదేశంలోనే మొదటిది.,POSITIVE
హస్తకళలు మరియు జానపద కళలు ఇక్కడ ప్రసిద్ధి చెందాయి.,POSITIVE
భారతదేశంలో కార్మిక శక్తి చాలా విస్తృతమైనది.,POSITIVE
"ఇక్కడి విద్యార్థులు ప్రతిభావంతులు, కష్టపడి పనిచేసేవారు.",POSITIVE
భారతదేశ ప్రకృతి సౌందర్యం ఆహ్లాదకరంగా ఉంటుంది.,POSITIVE
ఇక్కడ ప్రసిద్ధ వంటకాలు రుచికరమైనవి.,POSITIVE
భారతదేశం వైవిధ్యభరితమైన దేశం.,POSITIVE
ఇక్కడ క్రీడలు మరియు క్రీడలు చాలా ఆకర్షణీయంగా ఉంటాయి.,POSITIVE
భారతదేశంలో కళలు మరియు నృత్యాలు అద్భుతమైనవి.,POSITIVE
"ఇక్కడి డ్రాయింగ్‌లు, పెయింటింగ్‌లు అద్భుతంగా ఉన్నాయి.",POSITIVE
భారతదేశం సంస్కృతుల దేశం.,POSITIVE
ఇక్కడి ప్రజలు ఆతిథ్యం ఇవ్వడంలో మంచివారు.,POSITIVE
భారతదేశంలో పండుగలు ఉత్సాహంగా జరుపుకుంటారు.,POSITIVE
ఇక్కడి పర్యాటక ప్రాంతాలు అద్భుతంగా ఉన్నాయి.,POSITIVE
భారతదేశం సంస్కృతుల కలయిక.,POSITIVE
ఇక్కడి ప్రజలు మంత్రముగ్ధులయ్యారు.,POSITIVE
భారతదేశంలో పురాతన చిత్రాలు బాగా ప్రాచుర్యం పొందాయి.,POSITIVE
ప్రకృతి ప్రేమికులు ఇక్కడ ఆనందిస్తారు.,POSITIVE
భారతదేశంలోని ప్రసిద్ధ వంటకాలు రుచికరమైనవి.,POSITIVE
ఇక్కడి ప్రజలు మనోహరంగా మరియు స్నేహపూర్వకంగా ఉంటారు.,POSITIVE
అతను భారతదేశంలో వాణిజ్యంలో గొప్ప పురోగతి సాధించాడు.,POSITIVE
ఇక్కడి విద్యారంగం అంతర్జాతీయ స్థాయిలో ఉంది.,POSITIVE
భారతదేశం గొప్ప దేశం.,POSITIVE
"ఇక్కడి ప్రజలు సహకరించి, సహకరిస్తారు.",POSITIVE
భారతదేశం సానుకూల దేశం.,POSITIVE
శ్రీలంక ఒక అందమైన ద్వీప దేశం.,POSITIVE
ఇక్కడి ప్రజలు ఆతిథ్యంలో ముందుంటారు.,POSITIVE
శ్రీలంక అనేక చారిత్రక కట్టడాలకు ప్రసిద్ధి చెందింది.,POSITIVE
ఇక్కడి దృశ్యాలు అద్భుతంగా ఉన్నాయి.,POSITIVE
శ్రీలంక బీచ్‌లు చాలా అందంగా ఉన్నాయి.,POSITIVE
ఇక్కడి ఆహారం రుచికరంగా ఉంటుంది.,POSITIVE
ప్రకృతి ప్రేమికులకు శ్రీలంక స్వర్గధామం.,POSITIVE
ఇక్కడి జంతు సంరక్షణ కేంద్రాలు చాలా ప్రసిద్ధి చెందినవి.,POSITIVE
శ్రీలంక ప్రజలు సహనంతో ఉంటారు.,POSITIVE
ఇక్కడి పర్యాటక ప్రదేశం అద్భుతమైనది.,POSITIVE
పర్యావరణ పరిరక్షణకు శ్రీలంక అధిక ప్రాధాన్యతనిస్తుంది.,POSITIVE
ఇక్కడి వాతావరణం జిగురుగా ఉంది.,POSITIVE
శ్రీలంక వైవిధ్యభరితమైన దేశం.,POSITIVE
ఇక్కడి హస్తకళ అద్భుతం.,POSITIVE
శ్రీలంక ఒక సాంస్కృతిక కేంద్రం.,POSITIVE
"ఇక్కడి ప్రజలు సహకరించి, సహకరిస్తారు.",POSITIVE
శ్రీలంకలో ప్రకృతి అందాలు పుష్కలంగా ఉన్నాయి.,POSITIVE
ఇక్కడి దేవాలయాలు మరియు పర్యాటక ప్రదేశాలు చాలా ప్రసిద్ధి చెందినవి.,POSITIVE
శ్రీలంక ఆధ్యాత్మిక గమ్యస్థానం.,POSITIVE
ఇక్కడి ప్రజలు చాలా దయగలవారు.,POSITIVE
శ్రీలంకలో విద్య మెరుగ్గా ఉంది.,POSITIVE
ఇక్కడ సంగీతం మరియు నాటకం అద్భుతం.,POSITIVE
శ్రీలంక క్రీడలు చాలా ప్రాచుర్యం పొందాయి.,POSITIVE
ఇక్కడ పండుగలు ఉత్సాహంగా జరుపుకుంటారు.,POSITIVE
శ్రీలంక పర్యాటకుల స్వర్గధామం.,POSITIVE
ఇక్కడి వృక్షసంపద ప్రకృతి ప్రేమికులకు కనువిందు చేస్తుంది.,POSITIVE
శ్రీలంక పరిశోధన కేంద్రంగా ఉంది.,POSITIVE
ఇక్కడి కళలు మరియు నృత్యాలు అసాధారణమైనవి.,POSITIVE
శ్రీలంక చరిత్ర మరియు సంప్రదాయాల ప్రదేశం.,POSITIVE
ఇక్కడి దృశ్యాలు ఉత్కంఠభరితంగా ఉంటాయి.,POSITIVE
శ్రీలంక ఆహారం రుచికరమైనది.,POSITIVE
ఇక్కడి ప్రజలు మనోహరంగా మరియు స్నేహపూర్వకంగా ఉంటారు.,POSITIVE
శ్రీలంక పరిశ్రమలు పుంజుకుంటున్నాయి.,POSITIVE
ఇక్కడి పర్యాటక ప్రాంతాలు పర్యాటకులను ఆకర్షిస్తాయి.,POSITIVE
శ్రీలంక సహజ సౌందర్యం మనోహరంగా ఉంటుంది.,POSITIVE
జానపద కళలు మరియు సంగీతం ఇక్కడ ప్రసిద్ధి చెందాయి.,POSITIVE
శ్రీలంక వైవిధ్యభరితమైన దేశం.,POSITIVE
ఇక్కడి ప్రజలు శ్రద్ధగలవారు మరియు దైవభక్తి గలవారు.,POSITIVE
పర్యావరణ పరిరక్షణకు శ్రీలంక ఎంతో ప్రాధాన్యతనిస్తుంది.,POSITIVE
"ఇక్కడి నదులు, సరస్సులు ప్రకృతి ప్రేమికులకు కనువిందు చేస్తాయి.",POSITIVE
శ్రీలంక ఆహారం మరియు సుగంధ ద్రవ్యాలు బాగా ప్రాచుర్యం పొందాయి.,POSITIVE
"ఇక్కడి ప్రజలు సంతోషంగా, ఉల్లాసంగా ఉన్నారు.",POSITIVE
శ్రీలంకలో విద్యాభ్యాసం.,POSITIVE
ఇక్కడ పండుగలు మరియు వేడుకలు గొప్పవి.,POSITIVE
ప్రకృతి ప్రేమికులకు శ్రీలంక ఒక గమ్యస్థానం.,POSITIVE
ఇక్కడ వన్యప్రాణుల అభయారణ్యం చాలా పెద్దది.,POSITIVE
శ్రీలంకలో సాహిత్యం సువాసనగా ఉంటుంది.,POSITIVE
ఇక్కడి ప్రజలు ఆతిథ్యమిస్తారు.,POSITIVE
పర్యాటకులు శ్రీలంకలో ఆనందిస్తారు.,POSITIVE
ఇక్కడి భవనాలు మరియు చారిత్రక ప్రదేశాలు చాలా ప్రసిద్ధి చెందినవి.,POSITIVE
శ్రీలంక పరిశోధన కేంద్రంగా ఉంది.,POSITIVE
ఇక్కడి ప్రజలు చాలా స్నేహపూర్వకంగా ఉంటారు.,POSITIVE
శ్రీలంకలో కళలు మరియు నృత్యాలు ప్రత్యేకమైనవి.,POSITIVE
ఇక్కడి వాతావరణం జిగురుగా ఉంది.,POSITIVE
శ్రీలంక అందం ఆకట్టుకుంటుంది.,POSITIVE
"ఇక్కడి ప్రజలు సహకరించి, సహకరిస్తారు.",POSITIVE
పర్యావరణ పరిరక్షణకు శ్రీలంక అధిక ప్రాధాన్యతనిస్తుంది.,POSITIVE
ఇక్కడ ప్రసిద్ధ పర్యాటక ప్రదేశాలు అద్భుతంగా ఉన్నాయి.,POSITIVE
శ్రీలంక సంగీతం మరియు నాటకం అద్భుతమైనవి.,POSITIVE
ఇక్కడ పండుగలు మరియు పండుగలు ఉత్సాహంగా జరుపుకుంటారు.,POSITIVE
శ్రీలంక ఒక సాంస్కృతిక కేంద్రం.,POSITIVE
ఇక్కడి ప్రజలు మనోహరంగా మరియు స్నేహపూర్వకంగా ఉంటారు.,POSITIVE
శ్రీలంక పరిశ్రమలు పుంజుకుంటున్నాయి.,POSITIVE
ఇక్కడి ఆహారం రుచికరంగా ఉంటుంది.,POSITIVE
శ్రీలంక సహజ సౌందర్యం విశాలమైనది.,POSITIVE
ఇక్కడి ప్రజలు శ్రద్ధగలవారు మరియు దైవభక్తి గలవారు.,POSITIVE
శ్రీలంక పర్యాటకుల స్వర్గధామం.,POSITIVE
ప్రకృతి ప్రేమికులు ఇక్కడ ఆనందిస్తారు.,POSITIVE
శ్రీలంకలో విద్యాభ్యాసం.,POSITIVE
ఇక్కడ పండుగలు మరియు వేడుకలు గొప్పవి.,POSITIVE
శ్రీలంక ఆహారం మరియు సుగంధ ద్రవ్యాలు బాగా ప్రాచుర్యం పొందాయి.,POSITIVE
"ఇక్కడి ప్రజలు సంతోషంగా, ఉల్లాసంగా ఉన్నారు.",POSITIVE
శ్రీలంకలో సాహిత్యం అభివృద్ధి చెందింది.,POSITIVE
ఇక్కడి ప్రజలు ఆతిథ్యమిస్తారు.,POSITIVE
పర్యాటకులు శ్రీలంకలో ఆనందిస్తారు.,POSITIVE
ఇక్కడి భవనాలు మరియు చారిత్రక ప్రదేశాలు చాలా ప్రసిద్ధి చెందినవి.,POSITIVE
ప్రకృతి ప్రేమికులకు శ్రీలంక ఒక గమ్యస్థానం.,POSITIVE
ఇక్కడ వన్యప్రాణుల అభయారణ్యం చాలా పెద్దది.,POSITIVE
శ్రీలంకలో సాహిత్యం అభివృద్ధి చెందింది.,POSITIVE
ఇక్కడి ప్రజలు ఆతిథ్యమిస్తారు.,POSITIVE
పర్యాటకులు శ్రీలంకలో ఆనందిస్తారు.,POSITIVE
ఇక్కడి భవనాలు మరియు చారిత్రక ప్రదేశాలు చాలా ప్రసిద్ధి చెందినవి.,POSITIVE
శ్రీలంక పరిశోధన కేంద్రంగా ఉంది.,POSITIVE
ఇక్కడి ప్రజలు చాలా స్నేహపూర్వకంగా ఉంటారు.,POSITIVE
శ్రీలంకలో కళలు మరియు నృత్యాలు ప్రత్యేకమైనవి.,POSITIVE
ఇక్కడి వాతావరణం జిగురుగా ఉంది.,POSITIVE
శ్రీలంక అందం ఆకట్టుకుంటుంది.,POSITIVE
"ఇక్కడి ప్రజలు సహకరించి, సహకరిస్తారు.",POSITIVE
పర్యావరణ పరిరక్షణకు శ్రీలంక అధిక ప్రాధాన్యతనిస్తుంది.,POSITIVE
ఇక్కడ ప్రసిద్ధ పర్యాటక ప్రదేశాలు అద్భుతంగా ఉన్నాయి.,POSITIVE
శ్రీలంక సంగీతం మరియు నాటకం అద్భుతమైనవి.,POSITIVE
ఇక్కడ పండుగలు మరియు పండుగలు ఉత్సాహంగా జరుపుకుంటారు.,POSITIVE
శ్రీలంక ఒక సాంస్కృతిక కేంద్రం.,POSITIVE
ఇక్కడి ప్రజలు మనోహరంగా మరియు వెచ్చగా ఉంటారు.,POSITIVE
శ్రీలంక పరిశ్రమలు పుంజుకుంటున్నాయి.,POSITIVE
ఇక్కడి ఆహారం రుచికరంగా ఉంటుంది.,POSITIVE
శ్రీలంక సహజ సౌందర్యం విశాలమైనది.,POSITIVE
ఇక్కడి ప్రజలు శ్రద్ధగలవారు మరియు దైవభక్తి గలవారు.,POSITIVE
శ్రీలంక పర్యాటకుల స్వర్గధామం.,POSITIVE
ఇక్కడి ప్రజలు ఆతిథ్యంలో ముందుంటారు.,POSITIVE
టాలీవుడ్ హీరోలు అద్భుతంగా నటించారు.,POSITIVE
టాలీవుడ్ సినిమాల్లో పాటలు చాలా బాగుంటాయి.,POSITIVE
టాలీవుడ్ సినిమాలకు భిన్నమైన కథాంశాలు ఉంటాయి.,POSITIVE
టాలీవుడ్ సినిమాల్లో యాక్షన్ సన్నివేశాలు అద్భుతంగా ఉంటాయి.,POSITIVE
టాలీవుడ్ నటీమణులు మరియు నటులు కూడా చాలా ప్రతిభావంతులు.,POSITIVE
టాలీవుడ్ సినిమా కథలు ఆకట్టుకుంటాయి.,POSITIVE
టాలీవుడ్ సినిమాల్లో హాస్యం విపరీతంగా ఉంటుంది.,POSITIVE
టాలీవుడ్ సినిమాల్లో ఎమోషనల్ సన్నివేశాలు హృదయాన్ని తాకుతాయి.,POSITIVE
"టాలీవుడ్ సినిమాల్లో పాటలు, సంగీతం చాలా అందంగా ఉంటాయి.",POSITIVE
టాలీవుడ్ సినిమాల విలువ చాలా ఎక్కువ.,POSITIVE
"టాలీవుడ్ సినిమాల్లో గ్రాఫిక్స్, విజువల్ ఎఫెక్ట్స్ అద్భుతంగా ఉంటాయి.",POSITIVE
టాలీవుడ్ సినిమాలు ప్రేక్షకులను ఆకర్షిస్తున్నాయి.,POSITIVE
టాలీవుడ్ నటీనటుల నటన ప్రశంసనీయం.,POSITIVE
టాలీవుడ్ సినిమాల్లో డైలాగ్స్ పవర్ ఫుల్ గా ఉంటాయి.,POSITIVE
టాలీవుడ్ సినిమాల్లో పాటలు చాలా మధురంగా ​​ఉంటాయి.,POSITIVE
కుటుంబ సమేతంగా చూసేందుకు టాలీవుడ్ సినిమాలు చాలా బాగుంటాయి.,POSITIVE
టాలీవుడ్ చిత్రాల కథాంశాలు చాలా మారుతూ ఉంటాయి.,POSITIVE
టాలీవుడ్ సినిమాల్లో ప్రేమ కథలు హృదయాలను హత్తుకుంటాయి.,POSITIVE
టాలీవుడ్ సినిమాల్లో డాన్స్ పెర్ఫార్మెన్స్ అద్భుతంగా ఉంటుంది.,POSITIVE
టాలీవుడ్ సినిమాల్లో షూటింగ్ లొకేషన్లు అద్భుతంగా ఉంటాయి.,POSITIVE
టాలీవుడ్ సినిమాల్లో సెంటిమెంట్ సన్నివేశాలు భావోద్వేగాలను రేకెత్తిస్తాయి.,POSITIVE
టాలీవుడ్ సినిమాలు వినోదాన్ని చూపిస్తాయి.,POSITIVE
"టాలీవుడ్ సినిమాల్లో హీరోల స్టైలింగ్, ఫ్యాషన్ ప్రత్యేకం.",POSITIVE
టాలీవుడ్ సినిమాల్లో సాహస సన్నివేశాలు పీక్స్‌లో ఉంటాయి.,POSITIVE
టాలీవుడ్ సినిమాలకు ప్రపంచ వ్యాప్తంగా ఆదరణ ఉంది.,POSITIVE
"టాలీవుడ్ నటీనటులు, సాంకేతిక నిపుణులు చాలా ప్రతిభావంతులు.",POSITIVE
టాలీవుడ్ సినిమాల్లో బ్యాక్‌గ్రౌండ్ స్కోర్‌లు అద్భుతంగా ఉంటాయి.,POSITIVE
టాలీవుడ్ సినిమాల్లో కుటుంబ సంబంధాల చిత్రణ చాలా హత్తుకునేలా ఉంది.,POSITIVE
టాలీవుడ్ సినిమాలు సంగీత ప్రియులకు ఆనందాన్ని పంచుతాయి.,POSITIVE
టాలీవుడ్ సినిమాల్లో విలన్లు బాగా రాణిస్తున్నారు.,POSITIVE
టాలీవుడ్ సినిమాల్లో హాస్య సన్నివేశాలు నవ్విస్తాయి.,POSITIVE
"టాలీవుడ్ సినిమాల్లో పాటలు, సంగీతం ప్రేక్షకులను అలరిస్తాయి.",POSITIVE
టెక్నాలజీలో టాలీవుడ్ సినిమాలు ముందంజలో ఉన్నాయి.,POSITIVE
టాలీవుడ్ సినిమాలు అన్ని వయసుల వారికి అనుకూలంగా ఉంటాయి.,POSITIVE
