Text,Sentiment
can't wait for November at the Jobros concert! Pending,POSITIVE
"Oh, great.",POSITIVE
"I should have, I shouldn't have, I'm glad you liked it because I'm so attentive as you can see and YAYA I have 20 subscribers, oops",POSITIVE
no actually not just the hoodie oh and these are really really cool donuts haha,POSITIVE
Did you see my message mandingo jr.!!..lol I hope I like this music.,POSITIVE
"I promise to post a new mini-magic village today, the weather is perfect for it. See the preview here: http://pengpengsplace.blogspot.com",POSITIVE
Ken Wilber - Realistic Expectations of Integral Wisdom: http://tinyurl.com/clfzdx ...very interesting. I don't mind the quality of the video.,POSITIVE
Thank you! I love a good deal.,POSITIVE
"*hugs* I'm glad you got to spend time with your mom. If you're free tonight, come over for spaghetti.",POSITIVE
"Oh yeah, Radio1 SO plays Earth, Wind and Fire",POSITIVE
"I'm looking forward to it. If you ever write ""Five Things a Misanthrope Must Do to Live in Peace with Humanity,"" I'm all for it, too.",POSITIVE
"YAY!! that's so cool, oh that would be cute, but don't worry! I'm just glad you had fun!!",POSITIVE
glad you liked the quote (Honesty...) - it was at one of my most productive moments,POSITIVE
Happy Mother's Day!!!,POSITIVE
my love makes me so happy,POSITIVE
"I wish we could have seen you today, girls. Well, besides from the crowd, haha. Hope you had fun.",POSITIVE
"By the way, hey guys. lol TGIF. Hope your day is awesome. I'm fine. Feeling kinda shitty, no plans for the weekend...",POSITIVE
I'm going away... see you later (or tomorrow)... Happy Mother's Day again!,POSITIVE
_ yeeeee Haha. The funniest thing is when guys who can't act bring their hot girls to watch them get fucked!,POSITIVE
"http://twitpic.com/4jdtj - have a nice trip home, hope you come back soon",POSITIVE
http://twitpic.com/624qo - but the brown snake still bit my duck named Elvis ahaha Elvis is so cute!! And Nicho too...,POSITIVE
I think we've covered a lot of ground already. added a field to the Helsinki group where you can see tweets.,POSITIVE
"Google Wave looks cool. I'd like to work for these guys, I had some of these ideas years ago. http://tinyurl.com/m77gp7",POSITIVE
"Hurray, I have 50 subscribers on YouTube. come to me lol.",POSITIVE
Off to Dollarama - Too bad I don't have a new job,POSITIVE
_ good morning - you're up early! Feeling excited about designing your life? Thanks manics for this phrase,POSITIVE
Too easy! Happy Mother's Day to a wonderful mom!,POSITIVE
yeah i love the manchester orchestra and sigur ross. i've never heard of all the other bands but i'll check them out. thanks,POSITIVE
", aa...",POSITIVE
Oh. I hope you feel better soon.,POSITIVE
happy because my voice is back <3,POSITIVE
muhahahaha you joined the cult of tweeting... lol hey btw twitterific is a good iphone app that i use,POSITIVE
"These girls make me laugh, twins, twins! Godda, let's go to a barbecue in a few",POSITIVE
"Man, I can safely say that I was blown away when I heard Attics. I will definitely pass this on as far as possible!",POSITIVE
The Battle of Minas Tirith is still very impressive. Return of the Jedi is the best Lord of the Rings movie in my opinion.,POSITIVE
Happy Mother's Day to all you mommies!,POSITIVE
I WISH YOU WOULD GO TOO! Are you still coming to Nicole's prom? I can't wait for prom!!!!,POSITIVE
went to bed for the night. good night everyone,POSITIVE
I hope you have fun today,POSITIVE
Good,POSITIVE
"The main event hasn't happened yet, but so far he's doing well",POSITIVE
Nice glasses. They look good.,POSITIVE
Glad to see the sun in Dublin after a great week in London. Back to work,POSITIVE
"I just got a call from my chimp friends who want to join the party. Now I have a lot of preparation to do. Wow, that's great. A cup of tea first, I guess. Um",POSITIVE
"hmm, Essense awards would be fun... but also expensive",POSITIVE
I don't mind that he doesn't pay rent. I'm just over the moon with happiness at the thought that he will move out at least 12 years earlier.,POSITIVE
My mother is a nurse practitioner and has dedicated her entire life to this field. The good deserve recognition! I will follow her,POSITIVE
"barely awake, having breakfast.. marathon morning! Good luck to all the racers and happy mother's day!",POSITIVE
"Thanks Claire, I haven't watched it yet.",POSITIVE
"Hey life, I love you! (translation: I love life!)",POSITIVE
true. i think it's important to be empathetic when we interact with others. empathy. a reminder not to judge a book by its cover,POSITIVE
I look forward to having this opportunity.,POSITIVE
Went to take my little brother to the bus stop! Then back to bed to read a book! Relaxing on my day off.,POSITIVE
"Of course it will, my dear. Yesterday I posted a presentation about swine flu and it was downloaded 500 times in just one day!! I feel great",POSITIVE
about going and finding the amount where you go and rest,POSITIVE
Do I feel okay now?,POSITIVE
Great. Thanks. Enjoy your Sunday without work.,POSITIVE
HOORAY! GO TAYLOR SWIFT!! Come to Australia again!!!,POSITIVE
JONAS was absolutely touching. Now it's time for bed. Good night!,POSITIVE
You won... SIGH Rakim,POSITIVE
_ranjan Have I ever told you what a great and awesome dude you are?,POSITIVE
Happy Mother's Day to all those special mommies out there....I love you mommies!!,POSITIVE
A few Bevvies 2days in town...great for a weekend!!,POSITIVE
"RICHARDS A man loves his sweetheart best, his wife best, but his mother longest. Happy Mother's Day",POSITIVE
thanks for following,POSITIVE
what should i do now? Thanks for the *slap* :-O x,POSITIVE
I wish I could lie on the sand and listen to the waves crashing on the shore!!!,POSITIVE
"loves the new short digital series ""Mother's Day"", mother lover, ohhh corny",POSITIVE
I wish I was outside instead of locked in my office.,POSITIVE
I looked really cute too!,POSITIVE
Yes! That sounds like a great idea. Write me about it on LJ,POSITIVE
"And you are doing great, my dear!!! Blessings and Joy to you!!!",POSITIVE
"Welcome *raises cup of coffee* here, here, for Mondays",POSITIVE
Watched Australia last night and I have to say it's a bloody fantastic movie with the added bonus of Hugh Jackman. Definitely worth a watch.,POSITIVE
I unhook my pets and then go home to SLEEP! SLEEP IS GOOD,POSITIVE
_Cordon LOL this split second of peace is really amazing,POSITIVE
"It was a great day full of Seaworld, retarded 15 year olds and X-Men Origins. Victory day?",POSITIVE
_Photography Good morning! Hope you have a great day!!,POSITIVE
Up came out? I didn't get the note. Looks awesome.,POSITIVE
"ah, helping my friend move and will definitely have a well-deserved pint afterwards, that's for sure",POSITIVE
"_by_spork haha ​​I still like it, although I miss the fork and spoon in the picture... where did it go?",POSITIVE
Great podcast! I wish you guys had more Chi shows this summer. I'll only see you at Alpine.,POSITIVE
"I was there yesterday! I wish you would come with me someday, I LOVE YOU <3",POSITIVE
FTSK and Mercy Mercedes were great tonight...as always,POSITIVE
"I'm sure you're asleep, but tomorrow you'll have to tell me your favorite part. I laughed almost the entire time.",POSITIVE
thanks for reading olala,POSITIVE
Sitting outside in the cold by the ocean with a glass of wine.,POSITIVE
_v haha ​​I was in your boat yesterday.. you'll have it in no time,POSITIVE
so... i really want to be home now.,POSITIVE
wow thanks for saying that man! i would love to illustrate children's books!,POSITIVE
"And so are you. You know I say this with love, man.",POSITIVE
her son is 7 and he captured this on the street... THANK GOD I HAVE A LITTLE GIRL,POSITIVE
yes! talking to a hot guy! happy **** ****!,POSITIVE
This is very good!!,POSITIVE
"omfg I'm stuffing myself with them, they're so delicious. I ate almost all of them with Lo",POSITIVE
"I saw a performance here, it was amazing.",POSITIVE
Wow these are really good! I think I'll use one of these lol.,POSITIVE
Maatt I haven't talked to you in ages dude. Don't forget you're an Aussie fan ;) lool. Love you ****,POSITIVE
"thanks oscc, i've been changing it up lately and this layout is my favorite <33",POSITIVE
"Tomorrow is Mother's Day. I need to get my **** together ASAP. Nur is gone, it was fun, NINE months have passed!",POSITIVE
"Thank you, I loved how Joe got his clothes ripped off and then Kevin screamed ""Who are you!?!"" XD",POSITIVE
"Good morning, people! Just woke up!",POSITIVE
I take it you're at work now and not lounging around at home on a sunny holiday.,POSITIVE
_127 glad you laughed,POSITIVE
"hahaha, ok then thanks for this short explanation ;)",POSITIVE
"I liked these books. Have you read ""The Master""? Amazing storyteller.",POSITIVE
Be sure to tell your mom that you love her and thank her for putting up with you!,POSITIVE
woke up and finally got the sleep I needed,POSITIVE
"just got home after an hour on the treadmill, now I feel really good =P running feels good, abs work and pushups haha ​​=P",POSITIVE
just got back from karaoke and had dinner with Emily it was so much fun,POSITIVE
_says haha ​​funny,POSITIVE
Good morning and thanks for the retweet,POSITIVE
"Hey TDukes! I saw you right away this morning when DHmptn mentioned the tattoo bit. LOVE her, she's my #1 favorite Twitter user.",POSITIVE
I would like to have sushi delivered to work.,POSITIVE
aaaaa...just woke up! it's so nice to sleep in on a Monday!!!,POSITIVE
"Wow that's good, I have a Mac with XP via Parallels too if you ever need a tester ;)",POSITIVE
_Perth Amazing... I love Top Gear... who's your favourite? I have to admit I have a soft spot for Captain Slow,POSITIVE
"I haven't heard anything negative yet. As my former manager told me: If they keep quiet, be happy.",POSITIVE
Do I see a request for Hulu support? Great idea!,POSITIVE
The horoscope site I use has completely changed. I love it!,POSITIVE
Just gave my mom a Mother's Day gift...a purple iPod http://twitpic.com/4wcpt,POSITIVE
hehe I'll never take these shoes off I'm listening to the college fan club surprise surprise wiggle baby it's cool,POSITIVE
"Here's a 140 character question. One of the greatest unanswered questions in history, I'd say:",POSITIVE
"lol, cute. Happy Mother's Day by the way, lady.",POSITIVE
I'm getting ready for this dayuuuuuu. I hope the work goes well!,POSITIVE
"HAPPY BIRTHDAY LINA haha, your birthday gift to me would be a comment on the new video ;) http://bit.ly/17Cy61",POSITIVE
I wish you could tease me about the movie show.,POSITIVE
"Not really, I’m injured, so I can’t train much. KG are already arriving. Also still looking for a place to rent!! Funny!",POSITIVE
"thanks, thanks for the historical trick during Gilmore's shopping trip?",POSITIVE
Interesting combination. Have a nice time ;),POSITIVE
I love this bird's nest! Although I already bought us another kind,POSITIVE
"hee hee - by the way, thanks for your LinkedIn tips - I have yet to use them, but thanks in advance",POSITIVE
I would like to have a dog.,POSITIVE
"_Smith is glad the zoo was fun and you had a great Mother's Day, dear.",POSITIVE
Busy but fantastic. Tried to switch off for a few days. Thanks for the FF!!,POSITIVE
"I do, I do, I feel absolutely wonderful",POSITIVE
"Happy Mother's Day to all the beautiful moms in the world. (I'm kind of a mom too, I guess my little puppy makes a difference too!)",POSITIVE
Be Beautiful http://www.theskinsociety.com,POSITIVE
"Yes, unexpectedly. We won.",POSITIVE
"_Death Well, I'm impressed with your technical skillsz",POSITIVE
HAPPY MOTHER'S DAY!,POSITIVE
She doesn't believe that spending many (many) thousands on the perfect wedding will make a couple happy... A happy couple will make a perfect wedding.,POSITIVE
HI! I'm Eunice Keena! I'm a HUGE fan of yours! Can't wait for your next album! ;),POSITIVE
this video was funny i just signed up and i will vote for you!! x,POSITIVE
"Thanks for the link, Jeff.",POSITIVE
congratulations hey,POSITIVE
F1 and Star Trek...what a beautiful Sunday,POSITIVE
These pictures with dogs just rocked me! The one where the snow is stuck also looks like you could kill with a look.,POSITIVE
"Please, this book is a good reminder of WHY we escaped the cube!",POSITIVE
"Ninth place for Danika and your team... This is not the end of the world, now there is only hope for a great race.",POSITIVE
http://twitpic.com/4wukt - We bought Ludi her own rug. Dogs are the best,POSITIVE
http://twitpic.com/4jkvh - I really wasn't bored.. my red converse. I love converse.,POSITIVE
"_Company Hi Katie, Happy Mother's Day!",POSITIVE
so close to passing my exams on Monday and I'll get my life back.,POSITIVE
The weather forecast on the radio this morning was partly to mostly cloudy - hooray vog - stay home and HAPPY FRIDAY!,POSITIVE
@__Jasper_Hale__ *laughs* that's because I like winning,POSITIVE
"With Love, Johnny Deep Takes on Public Enemies (L) I'll catch this movie when it shows in Hong Kong.",POSITIVE
"_Mandarik, welcome back from the dark side!",POSITIVE
Felï¿½z dia de madres | happy mother's day,POSITIVE
"I think I left my conference feedback sheet in my bag. Oops. Just say ""Excellent"" for everything. I heard that from you.",POSITIVE
At least 20 happy routes,POSITIVE
_estep I'm glad you're starting Twitter.,POSITIVE
Thank you very much,POSITIVE
Good afternoon,POSITIVE
"because my eyelids are not deep set. Thank you, that would help me a lot.",POSITIVE
"It was pretty funny watching Pangaea sing ""F*** Killah Priest!"" I guess he won't be on their album",POSITIVE
http://twitpic.com/4wmaw - Pink.green.. Love it!,POSITIVE
http://twitpic.com/4fnaa - haha ​​love you two girl,POSITIVE
"http://twitpic.com/4ws3m - I love Family Guy, 2 hours of work left..",POSITIVE
Happy Mother's Day!!!! Show some love to your Beautiful and Amazing Mom!! <3,POSITIVE
"just dropped my wife off, I love her so much",POSITIVE
"Happy Mother's Day, tweeting moms!",POSITIVE
"there are too many good concerts ahead, but there is no money for tickets. fmfl. new to the problem?",POSITIVE
"everything is fine, i'm just curious",POSITIVE
Good to see Kurt spinning.,POSITIVE
I'm fine. I want to get out of the office...,POSITIVE
I wish you could come too. I think we can find time for you if needed ;),POSITIVE
You seem cool,POSITIVE
"Oh Kimmy, really? I'm giving you a week from the moment you get home to hang out with me. I better see you. <3",POSITIVE
_sweetye I hope so,POSITIVE
at least posada had good abs,POSITIVE
Enjoying the silence,POSITIVE
"going to watch star trek with my baby, i'm really excited about it haha",POSITIVE
: have fun with focus grouping! I don't have any participants yet..,POSITIVE
surprisingly liked Star Trek (contrary to the theory that Star Wars fans are anti-Star Trek),POSITIVE
awe thank you,POSITIVE
Tomorrow I will see my brother's graduation. Should be fun.,POSITIVE
The DJs and party people were great again at CC. Kicking Next one June 7,POSITIVE
av ad a really nice day with Ciara Connolly at Park Gate West Kirby and New Brighton.. bloody funny but tanned.. luks as a driver's hand,POSITIVE
good morning everyone,POSITIVE
_Melbourne Sounds good! Say hi if you meet me there! I always have coffee there,POSITIVE
I am very happy that I will be admitted to hospital on Monday. I will need to have injections and blood tests.,POSITIVE
"We went, we bought, we conquered! and we came back with the most delicious croissant with custard",POSITIVE
The muse has grabbed me by the throat. I really enjoy my writing.,POSITIVE
Went to see friends to see the newborn. Cancelled trip to the lake because of dance classes. Such a good mom.,POSITIVE
Smart girl.,POSITIVE
Hugs to my hubby! I'll probably be there on September 1st.,POSITIVE
Happy Mother's Day to all moms!,POSITIVE
"thank you...do you have a showroom too? I'd like to see them in person. Pretty cool lamps, and my wife is impressed",POSITIVE
hooray! excited?,POSITIVE
"I wish I could work like you, man...",POSITIVE
Just woke up. I'll take a shower and go to Nan's for Mother's Day lunch. Happy Mother's Day,POSITIVE
"It was fun visiting friends because, you know, I don't have a yard big enough for a fire. Sploosh!",POSITIVE
"working now, hopefully the weather stays nice during the day and into the evening! bbq weather possible!",POSITIVE
_nash Ba-dum-tish! You won,POSITIVE
You are so nice.,POSITIVE
I can't wait to go to bed.,POSITIVE
"I wish there was a ""like"" option (like FB) for things like this.",POSITIVE
Happy Mother's Day!! ****,POSITIVE
It's a beautiful morning here in the mountains.,POSITIVE
Orange/pineapple/banana smoothie after a very long and very hard day = HEAVEN!,POSITIVE
"The boys didn't finish their tacos, so now I'm enjoying them.",POSITIVE
nite nite twitts wish you all a happy sunday i already have my main gift my my 2kids-my bro @_agressiva23 and 1 more gift on d way tyg,POSITIVE
"exactly. The more followers you have, the more important you feel http://twitter.pbworks.com/Hashtags explains a little more.",POSITIVE
_ kk's enjoy your food lol remember sean loves you haha,POSITIVE
I see you haven't shaved your head. But I *REALLY like* the haircut. I'm glad you haven't shaved it. Your hair is too pretty!,POSITIVE
I have a friend who loves this place. I want to go.,POSITIVE
hahaha wow thanks buddy :p but i plan on pretending it's a costume... i wish it was cold so i could wear a hoodie on top,POSITIVE
Good morning!,POSITIVE
"Oh, that's a way to make me feel special.",POSITIVE
had one of the best days of my life! spent the whole day with my best friends and celebrated the installation with my friends that i love so much <3,POSITIVE
"Had a great weekend with John, went back to work for 3 days and then went to Illinois on Thursday and Friday for more shows with John.",POSITIVE
Let's hope and pray we'll take a wiser path! : Let's hope and pray we'll take a wiser path! http://bit.ly/TzxqN,POSITIVE
I love Mondays for many reasons!,POSITIVE
ending my evening on the best note i will love you forever tweets.,POSITIVE
"Mmmmm. I love espresso... the app, that is. I think real coffee helps me work more efficiently too.",POSITIVE
"I had a surprisingly unproductive day, but I was glad it was time to get some sleep!",POSITIVE
"Thanks, I found the link http://bit.ly/uxOFO, but I think you need to be a client to download it.",POSITIVE
"Efteling was great, had a nice time with family, had dinner... forgot keys in car, hmmm! Bless ANWB! Now back in Germany",POSITIVE
Candle wax is very pleasant.,POSITIVE
drink a glass of cold water and meditate a little. <3,POSITIVE
wants to feel better,POSITIVE
This is cool http://yfrog.com/097dfj,POSITIVE
_always3 ok thank you you are so beautiful too,POSITIVE
I love this song! Happy Monday!,POSITIVE
re: work...still waiting my friend. Thanks for asking *I just need a little... ;)* ? http://blip.fm/~5jehr,POSITIVE
Just finished watching He's Just Not That Into You. Loved it.,POSITIVE
Good night everyone... Just set up this twitter. I'm new to this stuff but I think it will come in handy.,POSITIVE
It's officially Mother's Day! Happy Mother's Day to all the MOTHERS!,POSITIVE
"_MEXICO Hey, hey. No problem.",POSITIVE
feeling too relaxed and quiet for a Monday night... Oh wait... It's just wine before dinner...,POSITIVE
back to school! feels like it's going to be a great day,POSITIVE
Had a great chat with my friend. He calmed me down completely.,POSITIVE
Welcome,POSITIVE
