Text,Sentiment
"Vlog chhung zawng khan host hian phurna leh phurna a tlachham hle. An chhehvel boruak chu monotonous taka an sawi lai hmuh chu a hlimawm hle. Travel vlog chu ngaihnawm leh ngaihnawm tak a ni tur a ni a, mahse heihi chu snoozefest a ni.",NEGATIVE
"Vlog Thumbnail leh title hian adventures tamna vlog a tiam a, mahse ka hmuh chu nitin thil tih tur hrang hrang a ni. Content engmah pe lovin views hmuh tumin tumruh taka advertisement an tih ang mai a ni.",NEGATIVE
Host chuan a target hmuh tak tak ai chuan selfie lak a duh zawk niin a lang. Thlalak shoot ni lovin travel experience atan ka tuned in a. An Instagram game chu awmze nei tak tak travel insights share-na aiin a chungnung zawka an dah hi a lungchhiatthlak hle.,NEGATIVE
"Vlog-ah hian hmun tlawh tawhte chanchin \angkai tak tak a awm lo. Entuten practical tips, recommendation leh insights an duh a, mahse ka hmuh chhuah chu comment mumal lo leh superficial observation chauh a ni. An chhui buai lo tak tak ang mai a ni.",NEGATIVE
"Background music hi a hrehawm hle mai. Hmun tlawh tawhte en a, audio sound tak tak ngaihthlak hi a ngaihnawm hle. Hmuh tur leh hriat tur a awm lo.",NEGATIVE
"He travel vlog hi a awmna hmun aiin host chungchang a ni zawk. An mimal nun, drama leh ngaihdan te chuan center stage a luah nasa hle a, an zinna thil tawn tarlanna tum chu a hnung lamah an nawr lut ta a ni. Vlogger ni lovin, zinkawng lam ngaihtuah zawk rawh.",NEGATIVE
"Chu chauh chu edit tur chuan ka tih tur a ni lo. Jump cut hi a execute tha lo hle a, transition te hian ngaihtuahna a tibuaitu a, content atanga ngaihtuahna tibuaitu effect tul lo tak tak a awm bawk. Hei hi travel vlog a nih leh nih loh, travel vlog a nih leh nih loh ka hre lo.",NEGATIVE
Heng nitin vlog te hi a repetitive em em a; Nitin thil inang hmuh ang mai a ni.,NEGATIVE
"Content hi forced niin a lang a, authenticity pawh a tlachham hle. Quality aiin quantity lam a ni zawk.",NEGATIVE
Mihring nitin nun atanga thil chipchiar tak tak (mundane details) lantir mai mai hi a ngaihnawm lo.,NEGATIVE
Self-promotion leh sponsored content awm reng hi turn-off lian tak a ni.,NEGATIVE
J Sawma chuan mak a ti hle mai. MNF member-te chu leiba fund-ah hian an lawm lo hle. I mithiamte hi an dik lo niin a lang. Leiba chungchang an sawi duh dan hi a dik lo. Moderator hnenah chuan dawt a sawi a. Sentence khat hnuah sentence 9 sawi a ni.,NEGATIVE
J Sawma hi a dik lo. Duham chu Chana a ni.,NEGATIVE
Zpm hi a inang lo.,NEGATIVE
"Sipaiten silai an hmetpuak a, chuti a nih chuan ramri chu a fair em? J Malsawma chu a pu a chhundawn aniag.a awihawm ve khawp mai.",NEGATIVE
Engtin nge ka tih ang tih ka hre lo.,NEGATIVE
Zirna hi nunah a pawimawh ber a ni.,NEGATIVE
Hnathawktute hausakna hi MNF leh Congress-in an hlau lutuk. He thil hi ka ti thei lovang,NEGATIVE
AAP din ni mahse Mizoramah engmah an ni dawn lo,NEGATIVE
Pu Vanlalruata thusawi chu a bengchheng hle mai,NEGATIVE
Zoramah BJP a ngai lo.,NEGATIVE
Zoramah BJP a ngai lo.,NEGATIVE
APP hi a tha ber lo. Mite hi an pawimawh zawk.,NEGATIVE
"Pu J-A, he thil hi ka ti thei lovang, mahse ka ti thei ang. Ivan thiamtave aw, Ivan thiamtave aw. Ka hre lo...mahse, i tha ber tih ka chiang...mahse, i tha ber tih ka chiang.",NEGATIVE
"Pu Zoramthanga leh MNF te hi kan hmeltha ber a ni. Ram hian scientist chauh ni lovin, ram hmangaihtu scientist te pawh a mamawh a ni.",NEGATIVE
Hii vut vut a soi ve mai se,NEGATIVE
MNF party chuan thuthang an puang.,NEGATIVE
MNF sorkar hi eiruknain a khat a ni. Eirukna dik taka chhui turin resources a nei lo. CBI hi an hlauh ber pawl a ni. CBI hi an hlauh ber pawl a ni,NEGATIVE
"Mizorama Taliban party awmchhun, ZPM!",NEGATIVE
Jmsa Dawtramthanga ui te chu an va tha em em a,NEGATIVE
"J Sawma chuan, “Mizo ram ka la thei ang chi a ni lo. MNF hi chu dawt an sawi thei hle mai.",NEGATIVE
Ramri inremna thuruk hi an hmang duh lo a nih chuan Zoram hi an hmangaih lo.,NEGATIVE
"Pu TBCA policy hi a hniam hle a, sorkar a sawisel nasa hle",NEGATIVE
"A dik leh dik loh ka hre lo, mahse a dik leh dik loh ka hre chiang khawp mai.",NEGATIVE
J Malsawma'n MNF tenawm Zia kan hai tawh lo lai zawhna a chhanna.,NEGATIVE
"Mizoram Republican Party chu a la a, Zoram chuan a kalsan ta a ni",NEGATIVE
AAP hi MNF leh Congress ti chak thei awmchhun a ni. AAP hi MNF leh Congress ti chak thei awmchhun a ni,NEGATIVE
Mizoram tan chuan AAp hi a pawimawh ber ka ti lo.,NEGATIVE
Pu.Sawta hi putar leh eiruk hmang a ni.,NEGATIVE
Pu Ruata hi a mawi ber. Tbc-a chuan lawng tifaitu an ni tih hi a ni. Tbc-a chuan lawng tifaitu an ni tih hi a ni.,NEGATIVE
Video captain hian pangpar leh pangpar inthlauhna a hre lo,NEGATIVE
Chu aia nasa zawk.. Again,NEGATIVE
Puj malsawmna chu i chungah a awm reng ang... Puramtea mw???,NEGATIVE
Chuanna engine thlak tur a awm e.,NEGATIVE
AAP People's Party a ni,NEGATIVE
Hetiang leh a sawi dan chuan Mara chu a awlsam in a mai sia,NEGATIVE
"Engvangin nge MNF leh Congress hian kum tam tak chhung thuneihna hmang sual tawhte hi an sawm? Anti duh lo, .",NEGATIVE
Chu chu ka ring lo.,NEGATIVE
"Topic point a tam lutuk a, a pawimawh ber pathum emaw pali emaw a awm tur a ni.",NEGATIVE
Pu.J.Sawma thusawi chu a nuam khawp mai..mahse TBCa thusawi chu beng thawm a ni lo....Hrethiamz.,NEGATIVE
Congress speaker-in vote a zawng.,NEGATIVE
J Malsawma chu....Hei hi a dik leh dik loh ka hre lo nain a dik leh dik loh ka ring.,NEGATIVE
Sorkar hi a chhe ber a ni.,NEGATIVE
MNF leh Congress hi a inang lo.,NEGATIVE
BJP hian an issue an hre lo,NEGATIVE
"Tetei hi ka ring lo, thawnthu a awm",NEGATIVE
Engvangin nge AAP hi a inrawlh? AAP Chibai MNF in Delhi ah. Ka hrethiam lo.,NEGATIVE
J Sawma thusawi hi ka duh lo,NEGATIVE
Hetih lai hian thi kan tam belh leh tho thovang.,NEGATIVE
.......Kei hi CM ka ni lo,NEGATIVE
MNF member-te hian MLA atana nominate tur an hre lo.,NEGATIVE
"INC, BJP leh AAP hi ka thlawp ngai lo.",NEGATIVE
"Ngun taka a ngaihthlak hnu chuan a ngaihdan a lo thleng a; Value lamah score ila. ZPM: Inthlan lo awm turah ZPM thli a tleh mek a. Party kalphung hi party rorelna chhungah a awm a. Lal tirh tute an ni a, Pathian duh dan anga rorel an duh a, politics-ah Pathian ram luhtir an duh te hi bumna leh sum leh pai game tha lo tak a ni a, chutah chuan MPC: ZPM nen an in angin, to Frank bawk; hmasawnna hna thawh leh ram inrelbawlna; AAP: Delhi CM hian history thar a ziak ta. mizo Kristian te hian Delhi CM an tluk hi rin a har ve tho a ni MPCC: Pu Sawta thusawi a tha MPCC: Pu Sawta thusawi a tha bawng tha tak a ni a, mahse lei a awlsam lo va, a ni ang mai a ni, mahse a ZPM Champion na Chance a bo hman a, Zoram Political Museum ah châwl hahdamin , a museum chhuar hnuai tih loh chu engmah a ni lo about MNF: Independent Party hi phatsantu party a ni a, misual tak tak te bum thin a ni. Hnam pasalṭha martar te chi leh kuangte Pawh theihnghilh a ni huana thlêm tupa tactic ṭhing uih Er soawiah hian Chief Minister Pu Lal Thanhawla chuan Mipuite rilru hruai sual Pawiti lo leh bum duh reng an ni a ,Political museum leh mpcc zâlna chhuar hnuai bera dah bo va, leh khuhna Pawh keu hawn zen zen loh tur, misual leh eiruk hmangte hrem ni se, political museum ah hruai Hetiang a nih avang hian MNF tih hawrawp ganzer khuh leh vat tûr a no .",NEGATIVE
Brahmin University chu tu nge ni? Vawikhatah Hindu ni rawh se.,NEGATIVE
Hetiang hian a tibuaitu tur sumdawnna a nei lo.,NEGATIVE
Congress party hian an sorkar chhungin thil tha an ti lo. Congress party hian an sorkar chhungin thil tha an ti lo. MLA thlan tlin an ni tawh dawn lo. Ram tan hna tam tak an thawk tawh a ni.,NEGATIVE
Ka awih tawh hlawm lo e,NEGATIVE
ZPM ka nih vang a ni tih ka hre lo,NEGATIVE
Pu Sawta chu a ni,NEGATIVE
TB thusawi hi hriatrengna atanga lo chhuak a ni,NEGATIVE
Tbc a chu par par a ni,NEGATIVE
"He album ngaihthlak hi field-a needle zawng tum ang mai a ni a, mahse i hmuh chhuah zawng zawng chu hay tam zawk a ni.",NEGATIVE
He hla hi a boring em em a; Paint peel off en hi thil ngaihnawm tak niin a lang.,NEGATIVE
He album pumpui aiin fortune cookie atang hian witty lyrics ka hre tam zawk.,NEGATIVE
"He hla hi movie ni ta se, i chhuahna tur a ni ang a, i hun khawhralna avanga refund i phut ang.",NEGATIVE
"He band hi record chhe tawh ang maiin a ri – repetitive, scratched leh best left in the past.",NEGATIVE
He album ngaihthlak hi musical lobotomy ang mai a ni - i rilru a buai hle.,NEGATIVE
"Dance ni ta se, “disco disaster” a ni ang – awkward moves leh pathetic fashion choices.",NEGATIVE
He hla hi alien-te’n kan civilization nena inzawmna an duh loh chhan a ni.,NEGATIVE
He album atanga track dang ngaihthlak ai chuan Doctor hmuh ka duh zawk.,NEGATIVE
"He band musicianship hi cheap knock-off nen a inang - hla tak atanga thlir chuan beisei awm tak angin a lang a, mahse ngun zawka en chuan a tla thla vek.",NEGATIVE
"Hei hi dessert ni ta se, cookie stale, tasteless tak a ni ang - kawng engkimah beidawnna a ni.",NEGATIVE
He album ngaihthlak hi concert-a vacuum-a tel ang mai a ni - engmah phurna leh boruak awm lovin.,NEGATIVE
"He hla hi tattoo chhe tak nei idiot ang maia a lan ni khan - chutih lai chuan ngaihtuahna tha tak angin a lang a, mahse tunah chuan ka inchhir ta.",NEGATIVE
He hla thu aiin ka GPS navigator nen hian inbiakna ngaihnawm tak tak ka nei tawh a.,NEGATIVE
"He album hi roller coaster ride ni ta se, naupang ride a ni ang - thrills a awm lo, beidawnna mai mai a ni.",NEGATIVE
He band-a musical talent hi mirage ang mai a ni - i hnaih poh leh ngaihsan tur a tlem zawk.,NEGATIVE
"He album hi record player chhe tawh tak, repeat-a innghat ang mai a ni - hla hi a tha lo tak tak lo tih loh chu.",NEGATIVE
He band ngaihthlak hi thim zingah Lego ke pen ang maia sonic equivalent a ni.,NEGATIVE
"He hla hi rimtui ni ta se, popcorn hal leh pawi tihna inzawmkhawm a ni ang.",NEGATIVE
"A ko a, a ko a, a bawl bawk Canvas blank chu masterpiece ang maiin a siam a.",NEGATIVE
He album ngaihthlak hi awmze nei lo lyrics tuipui kamah hun remchang zawng tum ang mai a ni - thil hlawk lo tak a ni.,NEGATIVE
"Music lama beidawnna hian thusawitu nei ta se, he band-a lead singer a ni ngei ang.",NEGATIVE
"He hla hi musical knock-knock joke tlukpui a ni - a hlimawm lo va, tawp mai se i duh hle.",NEGATIVE
He band discography zawng zawng hi thutpui ai chuan karaoke marathon pangngai lo tak hi tuar ka duh zawk.,NEGATIVE
He hla hian min tiharh apiangin dollar khat ka nei a nih chuan release leh tur atan earplug ka lei thei ang.,NEGATIVE
He album hi earmuffs vuah bland rice cake ei nen sonic equivalent a ni.,NEGATIVE
He band ngaihthlak hi elevator music chanchin chungchanga thusawi tawp nei lo tura duhsak taka inpe ang a ni.,NEGATIVE
Musical talent hi teaspoon-a teh chuan he band hian sugar packet khat pawh a khat thei lo.,NEGATIVE
"He hla hi magic trick tha lo ang mai a ni - thil mak tak a tiam a, mahse talent hi khawiah nge a kal tih ngaihtuah turin a awmtir che a ni.",NEGATIVE
He hla chang dang tuar ai chuan anesthesia tel lovin ha lam hna thawh ka duh zawk.,NEGATIVE
"He album hi movie ni ta se, thlawhna chhunga i hmuh palh a, thlawhna chhunga i inchhir zawng zawng kha a ni ngei ang.",NEGATIVE
"He band ngaihthlak hi concert-a kal ang mai a ni a, chutah chuan instrument zawng zawng a out of tune a, hla phuahtute pawhin an hla thu an theihnghilh vek a ni.",NEGATIVE
He hla hi theihnghilh theih loh a ni a; Ka duh loh zia chu ka hre lo thei lo.,NEGATIVE
"Hei hi painting ni ta se, toddler finger painting a ni ang - messy leh devoid of any artistic merit.",NEGATIVE
"He album hi musical equivalent a ni a, accordion play tha thei lo mi nen elevator-a inkhung tlat hi a ni.",NEGATIVE
He band ngaihthlak hi kawngkhar bell lem symphony-a tel ang mai a ni.,NEGATIVE
"He hla hian rawng nei ta se, beige a ni ang – uninspiring leh miss awlsam tak a ni ang.",NEGATIVE
He band musicianship hi a sophisticated em em a; Khawpui legend angin ka ngai tan ta.,NEGATIVE
He album hi puzzle piece bo ang mai a ni - lungchhiatthlak leh tling lo.,NEGATIVE
He thu ngaihthlak hi hmuh theih loh leh hriat theih loha abstract art ngaihhlut tum ang mai a ni.,NEGATIVE
"Sheet music hi pawisa ni ta se, he band hi bankrupt a ni ang.",NEGATIVE
"He hla hi ui pakhatin chalkboard-a nail hmanga a khelh lai, rhythm hriatna nei lo sonic equivalent a ni.",NEGATIVE
He album atanga track dang ngaihthlak ai chuan synchronized dental drill orchestra neih ka duh zawk.,NEGATIVE
"Hei hi zai ni ta se, vuina hmuna mipui awkward tak takte kha a ni ang - mi zawng zawngin an hlim lo hle a, tumah an awm duh lo.",NEGATIVE
He band hlate hi a thuk lutuk a; Teaspoon khat nen ka wade thei.,NEGATIVE
"He album ngaihthlak hi field chhunga needle zawng tum ang mai a ni a, mahse i hmuh chhuah zawng zawng chu beidawnna chauh a ni.",NEGATIVE
He hla hi a chhe lutuk; Elevator music hi Grammy dawng thei masterpiece ang maiin a ri a – hlawhtlinna rinhlelh awm tak a ni.,NEGATIVE
He hlaa emotion hriatthiam tum ai chuan brick wall nen hian inbiakna ngaihnawm zawk ka nei tawh.,NEGATIVE
"He album hi car ni ta se, lemon a ni ngei ang - a chhe reng a, i bulah a innghat reng bawk.",NEGATIVE
"He band musical genius hi unicorn ang mai a ni - mythical a ni a, a awm tak tak pawh ka hre lo.",NEGATIVE
"He hla ngaihthlak hi horror movie en ang mai a ni - hawisan i duh a, mahse horror hian a man che a ni.",NEGATIVE
"Hei hi dessert ni ta se, sugar tel lo bland rice pudding a ni ang - a thlum lo va, a filling lo bawk.",NEGATIVE
"He album hi musical equivalent a ni a, potluck dinner-ah chuan mi zawng zawngin dawr atanga an lei potato salad an rawn keng vek a ni.",NEGATIVE
"He band ngaihthlak hi tone-deaf tribute band, cover hla tha lo loop tawp nei loa innghat ang mai a ni.",NEGATIVE
"Musical talent hi tlang ni ta se, he band hian tlang hnuai lam pan chu harsa an ti hle ang.",NEGATIVE
"He hla hi alien-te'n Leilung nena inzawmna an neih duh loh chhan a ni - kan music an hre tawh a, an ngaihven lo.",NEGATIVE
He album ngaihthlak hi music nuam ti leh tawh ngai lo tura musical vaccination ang mai a ni.,NEGATIVE
"He hla hi dish ni ta se, tofu salad thlum lo tak a ni ang – thil nuam tak ni tura ngaih thil tih tumna lungchhiatthlak tak a ni.",NEGATIVE
He band musical range hi postage stamp ang maia lian a ni.,NEGATIVE
"Beidawnna hi symphony ni ta se, he album hi a magnum opus a ni ngei ang.",NEGATIVE
"He hla ngaihthlak hi mit khap chunga maze-a kal tum ang mai a ni - a buaithlak a, a buaithlak a, a hrehawm deuh bawk.",NEGATIVE
Album hi musical time machine ang mai a ni - vanduaithlak takin music history-a hun lungchhiatthlak tak takah a kir leh mai a ni.,NEGATIVE
"He hla hi movie ni ta se, horror film a ni ang a, boredom hi a thattu a ni a, guitar tuned tha lo tak chu ralthuam a ni ang.",NEGATIVE
"He band hla hi a cliche em em a; ""Generic Songwriting for Dummies"" manual a awm tih ka chiang khawp mai.",NEGATIVE
Romantic subplot chu a tul lo niin a lang leh ta. Film siamtute hian overall narrative-a a nghawng dan ngaihtuah lovin afterthought angin an dah belh ang mai a ni.,NEGATIVE
"He film-a [insert cultural or social group] tarlanna hi a stereotypical leh offensive em em a, sour taste a hnutchhiah a ni. Tunlai cinema-a hetiang lazy representation hmuh hi a pawi hle.",NEGATIVE
He film-a he nuihzatthlak tumna hi a crass leh tasteless hle. Thuziak tute hian shock value leh comedic talent tak tak an inzawm tir hi a zahthlak hle.,NEGATIVE
"Film hian emotional response a evoke tur a ni a, mahse chu chuan min ngaihsak lo vek. A changtute leh an dinhmun hrehawm chu ka ngaihtuah lo thei lo.",NEGATIVE
"Climax chu a beidawngthlak hle a, film siamtute hian concentration an tlachham a, film hi tihtawp nghal an tum ang maiin a lang. Solution a awm lo, satisfaction pawh a awm lo.",NEGATIVE
"Film-in jump scares a rinchhan dan hi sawi lawk theih mai ni lovin, a tum hmasak ber hnuah pawh a hahthlak hle. Horror film hian entu tithinur mai aia tam a ti tur a ni.",NEGATIVE
Hetiang taka mahni hmasialna film hi ka la hmu ngai lo. Director hian thawnthu inzawmkhawm leh ngaihnawm tak sawi ai chuan a “artistic vision” present hi a ngaihtuah zawk niin ka hria.,NEGATIVE
"Product placement chu a zahthlak em em a, feature-length commercial ang maiin a lang. Extended commercial en turin movie ticket ka pe lo.",NEGATIVE
"Film twist ending hi a absurd leh a rem lo em em a, a ziaktute sanity chu zawhna min siam tir a ni. Twist chu a fing tur a ni a, thil awm lo tak tak a ni tur a ni lo.",NEGATIVE
Cast-a diversity awm lohna hi a langsar hle. Tunlai khawvel tak tak hausakna lantir lo film hmuh hi a pawi hle.,NEGATIVE
He film hian thil lian tak tak a hmachhawn tumnaah a hlawhchham a ni. Chutiang thupui rit tak takte chu mawhphurhna nei taka hmachhawn tur chuan thuk leh nuance a tlachham hle.,NEGATIVE
"Running time chu a tul lovah a rei hmel hle. Film siamtute hian quality aiin quantity an ngaihtuah zawk niin a lang a, hei hian en nuam a ti hle.",NEGATIVE
"He film hian CGI gore a rinchhan hi a tenawm hle. Horror dik tak ai chuan, common denominator hniam ber catering-a shock value lantir ṭul lo ang maiin a lang.",NEGATIVE
"A changtute rilru put hmang hi a nghet lo em em a, thutlukna an siam chhan hi ka hrethiam thei lo. Basic storytelling a ni a, mahse he film hian a mark a hloh vek.",NEGATIVE
"Film-a ""dark and foreboding"" boruak siam tumna hi forced leh artificial ang maiin a lang. Chutiang tones effective tak siamtu authenticity chu a awm lo.",NEGATIVE
"Hetiang taka resolution tlachham film hi ka la hmu ngai lo. Film siamtute hian loose ends address an theihnghilh ang mai a ni a, entuten chhanna aiin zawhna tam zawk an nei ta a ni.",NEGATIVE
Film-in thupui sensitive tak tak a ngaihtuah dan hi mawhphurhna nei lo leh sensitive lo tak a ni ngei ang. Film siamtute’n intihhlimna atana thil pawimawh an ngaihthah mai mai hi thil mak tak a ni.,NEGATIVE
"Film-a plot twists hi a predictable em em a, hla tak atangin ka hmu thei. Twist tha tak chuan mak a ti tur a ni a, beisei aia tam pawh a awm tur a ni a, mahse hei hi a hlawhchham.",NEGATIVE
"A changtute thutlukna hi a dik lo em em a, a ziaktute hian contrived conflict atan logic an hlan ang maiin a lang. Mi tak tak chu chutiang chuan an awm ngai lo.",NEGATIVE
"Film-a ""found footage"" aesthetic a tumna hi a mak a, a mak bawk. Thuziak ah engmah a belhchhah lo va, mi a ti thinrim mai mai a ni.",NEGATIVE
"Costume design chu distractingly exaggerated a ni a, realism ang chi engmah a la bo vek bawk. Movie pakhat chu a changtute caricature ang maia an lan lai hian ngaih pawimawh a harsa hle.",NEGATIVE
He film-a “twisted love story” hi a ngaihnawm hle. A ziaktute hian romance leh obsession an thliar hrang thei lo hi a zahthlak hle.,NEGATIVE
He film-a political commentary hi forced leh artificial anga ngaih a ni. Thuziak tute hian narrative hip thei tak siam ai chuan agenda pakhat nawr hi an ngaihven zawk niin a lang.,NEGATIVE
Film-a [insert trendy filmmaking technique] hman hi groundbreaking aiin a tricky zawk. A hnuaia thil awm reng reng awm lovin “tunlai” nih tumna beidawng tak ang maiin a lang.,NEGATIVE
"Film-a [insert historical event] a tarlan dan hi a dik lo em em a, a tithinur em em bawk. History-a hun pawimawh tak takte chu nasa taka tihdanglam a nih hmuh hi a pawi hle.",NEGATIVE
He film hian khawvel hmuhtir a tumna chu a hlawhtling lo. Hei hian thawnthu universe hi immersive zawk leh ngaihtuahna seng zawka chhui duhna min neih tir a ni.,NEGATIVE
"Film tawp lam chu a beidawng em em a, hun ka hman avangin ka inchhir hle. Ending tha tak chuan impression a siam tur a ni a, mahse he film hi a hlawhchham.",NEGATIVE
He movie hi a tir atanga a tawp thlengin sum khawhralna ang maiin ka hria. Originality awm lohna leh thawnthu sawi ngaihsak lohna langsar tak hian film siamtute thil tum chu zawhna min siam tir a ni.,NEGATIVE
"Cinematography pawh a hlimawm hle. Director hian camera movement chaotic leh dynamic storytelling a ngaina hle niin a lang a, hei hian visually jarring experience a siam a ni.",NEGATIVE
"Hetiang khawpa villain hmasawn tha lo tak tak awmna film hi ka la hmu ngai lo. Antagonists te hi one-dimensional an ni a, engmah threat emaw tension emaw an evoke thei lo.",NEGATIVE
He film CGI hi a hlui tawh hle. Tunlai hian production pakhatin hetiang topic pawimawh takah corner a cut hi thil mak tak a ni.,NEGATIVE
Plot hi a convoluted mess a ni. Thuziak tute hian thawnthu thupuiah hian awmzia a nei em tih ngaihtuah lovin an ngaihtuah theih cliché zawng zawng an paih vek ang maiin a lang.,NEGATIVE
"Sitcom-ah hian character development tha zawk ka hmu tawh. A changtute hi an predictably “quirky” em em a, film siamtute hian film mediocre dang atanga character te copy leh paste ang maiin ka hria.",NEGATIVE
"He film-a hlimhlawp tumna hi a chhung zawng khan cringe-worthy a ni. Script hi juvenile joke-a innghat vek niin a lang a, wit emaw clever humour emaw awm theihna chu a ngaihthah vek a ni.",NEGATIVE
"Soundtrack chu a generic em em a, film pumpui music pawh ka hre thei lo. Score theihnghilh chu film pakhatin emotional impact a neih dan tur thihna knell a ni thei.",NEGATIVE
