Text,Sentiment
"Vlog chhung zawng hian host hian phurna leh thahnemngaihna a tlachham hle. An chhehvel boruak monotone-a an sawi lai en chu a nuam hle. Travel vlog hi engaging leh exciting tak a ni tur a ni a, mahse snooze fest a ni.",NEGATIVE
"Vlog thumbnail leh title chuan adventure-packed vlog a tiam a, mahse ka hmuh chu mundane activities series a ni. Content deliver lovin views hmuh tumin tumruh takin an hype ang mai a ni.",NEGATIVE
Host chuan a kalna tur hmun zawn ai chuan selfie lak a duh zawk niin a lang. Photohoot ni lovin travel experience atan ka tuned in. Travel insight awmze nei tak tak insem ai chuan an Instagram game an dah pawimawh zawk tih hmuh chu a lungchhiatthlak hle.,NEGATIVE
"Vlog-ah hian hmun tlawh tawhte chungchang thu \angkai tak tak a awm lo. Entuten practical tips, recommendation leh insights an duh a, mahse ka hmuh chhuah zawng zawng chu vague commentary leh superficial observation chauh a ni. Research engmah an buaipui lo ang maiin.",NEGATIVE
Background music pawh a lungchhiatthlak khawp mai. Hmun tlawh tawhte hmuh leh audio sound tak tak ngaihthlak hi a ngaihnawm hle. Hmuh tur leh hriat tur engmah a awm lo.,NEGATIVE
"He travel vlog hi hmun chungchang ni lovin host chungchang a ni. An mimal nun, drama leh ngaihdan te ngaihtuah a tam em em a, chu chuan zinkawng tawn hriat chhuah tumna chu a khuh bo ta a ni. Vlogger chungchang ni lovin, zinkawng chungchang siam rawh.",NEGATIVE
"Hetiang a nih loh chuan a edit hi a tha peih lo duh a ang. Jump cut te hi a execute tha lo a, transition te pawh a buaithlak a, content atanga ngaihtuahna tibuaitu effect tul lo tak tak a awm bawk. Hemi hi travel vlog a ni em tih ka hre lo a, travel vlog a ni em?",NEGATIVE
Heng nitin vlog te hi a repetitive hle a; Nitin thil inang hmuh ang mai a ni.,NEGATIVE
"Content chu forced niin a lang a, authenticity a tlachham bawk. Quality aiin quantity lam a ni zawk.",NEGATIVE
Mahni nî tin nunah thil chipchiar tak tak chauh lantîr chu a hmuhnawm lo.,NEGATIVE
Self-promotion leh sponsored content awm reng hi turn-off lian tak a ni.,NEGATIVE
J Sawma chu a mangang hle mai. MNF member-te chu leiba fund-ah an lungawi lo hle. An mithiamte kha an dik lo a ni. Leiba chungchang i sawi duh dan hi a dik lo. Moderator hmaah chuan a dawt a. Sentence khat hnuah sentence 9 sawi a ni.,NEGATIVE
Ja Savma hi a dik lo Duham Chana.,NEGATIVE
Zpm a inang lo.,NEGATIVE
"Sipaiten silai an hmetpuak a, chuti a nih chuan ramri chu a fair em? J malsawma chu a pu a chundawn aniag.a awihavm ve khawp mai.",NEGATIVE
Kei chuan ka ti leh ta a.,NEGATIVE
Zirna hi nunah a pawimawh ber a ni.,NEGATIVE
"Hnathawktute hausakna hi MNF leh Congress-in an hlau em em a. A rilru a buai em em a, a rilru a hah em em bawk a.",NEGATIVE
"AAP din a ni a, Mizoramah chuan engmah an ni lo",NEGATIVE
Chutiang thusawi chu thu âtthlâk tak a ni,NEGATIVE
BJP in full swing a ngai lo.,NEGATIVE
BJP in full swing a ngai lo.,NEGATIVE
APP hi a tha ber lo.. mi an pawimawh.,NEGATIVE
"Pu J-A, Nen. Ka hre lo..mahse i tha ber ka ring.",NEGATIVE
Pu Zoramtanga leh MNF te hi kan hmeltha ber a ni. Ram hian mithiam chauh ni lovin ram hmangaihtu mithiamte a mamawh a ni.,NEGATIVE
Hii vut vut a soi ve mai se,NEGATIVE
MNF party chuan thuthang an puang.,NEGATIVE
"MNF sorkar hi eiruknain a buai em em a, eirukna dik taka chhui turin investigator-te a thuam lo. CBI hi an hlauh ber pawl a ni",NEGATIVE
"Mizorama Taliban party awmchhun, ZPM!",NEGATIVE
Jmsa Dawtramthanga ui hi a tha hle mai,NEGATIVE
"J Sawma chuan, “Mizo ram ka luah theih vang a ni lo. Hetih lai hian mnf hi chu dawt an savi thi hle mai.",NEGATIVE
Joram hian ramri settlement thuruk a hman duh loh chuan an duh lo.,NEGATIVE
"Sorkar chu sawiselin, TBCA policy chu a chhe hle niin a sawi",NEGATIVE
"A dik leh dik loh ka hre lo, mahse a dik tih erawh chiang takin ka hria.",NEGATIVE
J Malsavma'n MNF-in Tenavm Jiya Kan Hai Tav Lo Lai a chhanna.,NEGATIVE
"Hetih lai hian Mizoram Republican Party hi A Tha Khawp Mai, Kan Joram Ah Hian Hetih lai hian Mizoram Republican Party hi A Tha Khawp Mai, Kan Joram Ah Hian.",NEGATIVE
"Congress hi MNF ti chak thei awmchhun a ni a, AAP, MNF leh Congress ti chak theitu chu Congress chauh a ni",NEGATIVE
Mizoram tan chuan AAp hi a pawimawh ber ka ti lo.,NEGATIVE
"Pu. Souta hi a upa tawh a, eirukna a nei tawh bawk.",NEGATIVE
Pu hnua a tha ber. Tbc-a chhanna chu Tbc-a chhanna chu lawng tifai tute hi an ni.,NEGATIVE
Video capture hian pangpar leh pangpar danglamna a hre lo,NEGATIVE
A Hlim LTK Tap Anyang..A Hlim LTK Tap Anyang,NEGATIVE
Pu ja malsawmna i chungah a awm.... purantiya mw???,NEGATIVE
Motor thlak theih a ni.,NEGATIVE
AAP People's Party a ni,NEGATIVE
Hetiang a nih loh chuan mara tih hi a awlsam mm my sia,NEGATIVE
"Engvangin nge Mnf leh Congress hian an hun, kum leh kum tam tak thuneihna hmang sualtute hi an sawm? anti duh suh",NEGATIVE
Kei chuan ka ring lo.,NEGATIVE
"Topic topic hi a sei hle a, point pawimawh pathum emaw pali emaw a awm tur a ni.",NEGATIVE
Pu.J.Sawma thusawi hi a mawi hle mai..mahse TBCa thusawi hi Beng Tham a ni lo....Hretiamz.,NEGATIVE
Congress speaker hian vote a zawng mek a ni.,NEGATIVE
"Je malsavma chu .... Hei hi a dik leh dik loh ka hre lo, mahse a dik leh dik loh ka ring tlat.",NEGATIVE
Sorkar hi a chhe ber a ni.,NEGATIVE
Mnf leh Congress hi a inang lo.,NEGATIVE
BJP hian an hre lo,NEGATIVE
"Tetty, history hi ka ring lo",NEGATIVE
"Engvangin nge AAP hi a inrawlh? AAP hi MNF in a ruka Delhi savkar hminghatna kawra hmangin vote pawtpeng turin naute angin an lo hring ru a, AAP hi MNF in Delhi savkar hminghatna kawra hmangin vote pawtpeng naute angin an lo hring ru I'm.",NEGATIVE
J Sama thusawi hi ka duh lo,NEGATIVE
Hetiang a nih loh chuan thi kan tum bel leh thowang.,NEGATIVE
....... CM ka ni lo,NEGATIVE
MNF-te hian MLA ruat tur an hre lo.,NEGATIVE
"INC, BJP leh AAP hi ka thlawp ngai lo.",NEGATIVE
"Ngun taka a ngaihthlak hnu chuan a ngaihdan a lo thleng a; Hlutna lamah point i pe ang u. ZPM: Inthlan lo awm turah ZP hian an hum ang. Bumna leh sum leh pai leh Thurlow MPC game sual: ZPM nen engine pakhatah, a frank bak: ZPM nen engine pakhatah, a frank bak; hmasawnna hna thawh leh ram enkawl dan; Op: Delhi CM anga an dik wee chuan an tih talak ngei mizo Kristian te hian Delhi CM an tluk hi rin a har ve tho a ni MPCC: Pu Sawta thusawi hi a tha em em MPCC: Pu Sawta thusawi hi a tha em em a. mi tam tak chuan, ‘Thil tha Bawm. Ah hmong phal loa upbo win, thal loh thieh lohna bawm ah thoolkhung bovine, tala lian ber chi a kal burin an kharkhip bo dieh a, a hawna chabi an ti bo jui reng a, hei tun humtiang inthlan humtiang ang champion na chance a bo Hman a, Joram Political Museum ah chal hahdamin, Museum Chuar Hnuwai ber MNF: Independent Party hi phatsantu pawl a ni a, misual tak tak te a bum thin a ni mi Tam tak chuan hnam pasalta martar te chi leh kuangte pav thihnghilh a ni. Tumtu,,, Eden huana thlêm tupa tactic ṭhing uih. Martar te ruhro leh sum leh therhlo hmanga vote leiia sorkar fawng chelh tumtu,,,Eden huana thlêh tupaha tupah tactical Minister La Chuan Mizoram Mipuit Rilru Hrui Sual Paviti lo leh bum duh reng an ni a, Mizoram Mipuit Rilru Hruai Sual Paviti lo leh bum duh reng an ni bawk hetiang a nih loh hian,,Political Museum a mpcc jhalna chuar hnuai bera dah bo loh tur, misual leh eiruk hmangte hrem nise, political museum ah hruai Hetiang a nih avang hian MNF tih hawrawp entira khuh leh vat tûr a ni.",NEGATIVE
Brahmin University chu tu nge ni? Hindu ni nghal rawh se.,NEGATIVE
"Hetih a nih loh chuan a rilru a buai em em a, a rilru a buai em em bawk mm bak a hetiang a nih a awang hian a rilru a buai m bak a.",NEGATIVE
Congress party-in an sorkar laia thil ṭha an tih loh thu a sawi. MLA ten ram tan thawhrimna chhiar sen loh an nei a.,NEGATIVE
Hetih lai hian ka awih taw hlam lo e,NEGATIVE
Ka zpm vang a ni tih ka hre lo,NEGATIVE
A chhanna chu a ni,NEGATIVE
Tbc thusawi chu thinlung tak a ni,NEGATIVE
Tbc a chu equiv a ni,NEGATIVE
"He album ngaihthlak hi haystack-a needle zawng tum ang mai a ni a, mahse i hmuh chhuah zawng zawng chu hay tam zawk a ni.",NEGATIVE
He hla hi a dull hle a; Paint peel en hian riveting experience ang maiin ka hria.,NEGATIVE
He album pumpui aiin Fortune Cookie atanga thu fing tak tak ka hre tam zawk.,NEGATIVE
"He hla hi movie ni ta se, time wasted refund dilna i exit a ni ang.",NEGATIVE
"He band hi record chhe tawh ang mai a ni - on repeat, scratched leh best left in the past.",NEGATIVE
He album ngaihthlak hi musical lobotomy nen a inang - i mangang hle.,NEGATIVE
"Dance ni ta se, ‘disco disaster’ - awkward moves leh pathetic fashion choices a ni ang.",NEGATIVE
He hla hi alien-te’n kan civilization nena inzawmna an siam duh loh chhan a ni.,NEGATIVE
He album atanga track dang ngaihthlak ai chuan Doctor hmuh ka duh zawk.,NEGATIVE
"He band musicianship hi cheap knockoff ang mai a ni - hla tak atanga thlir chuan beisei awm tak angin a lang a, mahse ngun zawka en chuan a tla thla.",NEGATIVE
"Dessert ni ta se, cookie stale, tasteless tak a ni ang — kawng engkimah beidawnna a ni.",NEGATIVE
He album ngaihthlak hi concert-a vacuum-a tel ang mai a ni - phurna leh boruak awm lo.,NEGATIVE
"He hla hi tattoo chhe tak neia prank ang maia a ri lai khan– chutih lai chuan ngaihtuahna tha tak angin a lang a, mahse tunah chuan ka inchhir ta.",NEGATIVE
He hla thu aiin ka GPS navigator nen hian inbiakna ngaihnawm tak tak ka nei tawh a.,NEGATIVE
"He album hi roller coaster ni ta se, kiddie ride a ni ang - thrills awm lo, beidawnna zawng zawng.",NEGATIVE
He band hian music lama an thiamna hi mirage ang mai a ni - i hnaih poh leh i ngaihsan a tlem zawk.,NEGATIVE
"He album hi record player chhe tawh tak, repeat-a innghat ang mai a ni - a tir lamah chuan hla a tha lo tih loh chu.",NEGATIVE
He band ngaihthlak hi thim zingah lego ke pen ang chi aural equivalent a ni.,NEGATIVE
"He hla hi rimtui ni ta se, popcorn hal leh lungngaihna inzawmkhawm a ni ang.",NEGATIVE
"He band hi a hlim mma , a hlim mm bak a he canvas blank chu masterpiece ah a chantir thin.",NEGATIVE
He album ngaihthlak hi awmze nei lo lyrics tuipui kamah chance hmuh tum ang mai a ni - thawhrimna hlawk lo tak a ni.,NEGATIVE
Music lama beidawnna aiawhtu a awm a nih chuan he band lead singer hi a ni.,NEGATIVE
"He hla hi knock-knock joke nena musical equivalent a ni - a hlimawm lo va, tihtawp mai i duh a ni.",NEGATIVE
He band discography zawng zawng hi thutpui ai chuan off-key karaoke marathon hi tuar ka duh zawk.,NEGATIVE
He hla hian min tiharh apiangin dollar khat ka nei a nih chuan a rawn chhuah leh hunah earplug ka lei thei ang.,NEGATIVE
He album hi earmuffs vuah blond rice cake ei ang chi acoustic equivalent a ni.,NEGATIVE
He band ngaihthlak hi music history chungchanga elevator lecture tawp ngai lo tura duhsak taka inpe ang a ni.,NEGATIVE
Musical talent hi teaspoon-a teh a nih chuan he band hian sugar packet khat pawh a khat lo.,NEGATIVE
"He hla hi magic trick tha lo ang mai a ni - thil mak tak a tiam a, mahse talent hi khawiah nge a kal tih ngaihtuah turin a awmtir che a ni.",NEGATIVE
He hla chang dang hmanga hrehawm tawrh ai chuan anesthesia tel lovin ha enkawl ka duh zawk.,NEGATIVE
"He album hi movie ni ta se, thlawhnaah i en palh ang a, thlawhna zawng zawng kha i inchhir vek ang.",NEGATIVE
"He band ngaihthlak hi concert-a tel ang mai a ni a, chutah chuan instrument zawng zawng a out of tune a, hla phuahtute pawhin an hla thu an theihnghilh vek a ni.",NEGATIVE
He hla hi theihnghilh theih loh a ni a; Ka duh lo ang maiin ka awm lo thei lo.,NEGATIVE
"Painting ni ta se, toddler finger painting a ni ang - messy leh artistic merit tlachham.",NEGATIVE
"He album hi musical equivalent a ni a, accordion tum tha lo chauh hre mi pakhat nen elevator-a inkhung tlat hi a ni.",NEGATIVE
He band ngaihthlak hi off-key doorbells symphony-a tel ang mai a ni.,NEGATIVE
"He hla hi rawng ni ta se, beige – uninspired leh awlsam taka ngaihthah theih a ni ang.",NEGATIVE
He band-a music thiamna hi a harsa khawp mai; Khawpui legend angin ka ngai tan ta a.,NEGATIVE
He album hi puzzle pakhat bo ang mai a ni - lungchhiatthlak leh tling lo.,NEGATIVE
Ngaithla chu hmuh leh hriat theihna nei lovin abstract art ngaihhlut tum ang mai a ni.,NEGATIVE
"Music note hi pawisa ni ta se, he band hi bankrupt a ni ang.",NEGATIVE
Hla hi rhythm awm lovin chalkboard-a ui clawing ang maiin a ri a.,NEGATIVE
He album atanga hla dang tawn ai chuan synchronized dental drill orchestra neih ka duh zawk.,NEGATIVE
"Dance ni ta se, funeral-ah chuan awkward shuffle a ni ang - mi zawng zawng an nuam lo a, tumah an awm duh lo.",NEGATIVE
He band hlate hi a thuk hle a; Teaspoon khat nen ka wade thei.,NEGATIVE
"He album ngaihthlak hi field chhunga needle zawng tum ang mai a ni a, mahse i hmuh chhuah zawng zawng chu beidawnna chauh a ni.",NEGATIVE
He hla hi a chhe lutuk; Elevator Music hi Grammy dawng thei masterpiece ang maiin a ri a — hlawhtlinna rinhlelh awm tak a ni.,NEGATIVE
He hlaa emotions nena inzawm tum ai chuan brick wall nen hian inbiakna ngaihnawm zawk ka nei tawh a ni.,NEGATIVE
"He album hi car ni ta se, lemon a ni ang - a chhe fo a, i bulah a awm reng bawk.",NEGATIVE
"He band music lama an thiamna hi unicorn ang mai a ni - mythical a ni a, a awm tak tak pawh ka hre lo.",NEGATIVE
"He hla ngaihthlak hi horror movie en ang mai a ni - chhuahsan i duh a, mahse horror hian a hook reng che a ni.",NEGATIVE
"Dessert ni ta se, sugar tel lo bland rice pudding a ni ang – a thlum lo va, a satisfying lo bawk.",NEGATIVE
"He album hian musical equivalent potluck dinner a nei a, mi zawng zawngin dawr atanga an lei potato salad an rawn keng vek a ni.",NEGATIVE
"He band ngaihthlak hi tone-deaf tribute band, cover hla tha lo loop tawp nei loa innghat ang mai a ni.",NEGATIVE
Musical talent hi tlang a nih chuan he band hian tlang lawn tumin an bei nasa hle.,NEGATIVE
"He hla hi alien-te'n Leilung nena inzawmna an neih duh loh chhan a ni - kan music an hre tawh a, an ngaihven lo.",NEGATIVE
He album ngaihthlak hi music nuam ti leh tawh lo turin musical vaccination lak ang mai a ni.,NEGATIVE
"He hla hi dish ni ta se, tofu salad thlum lo tak a ni ang — hlimhlawp tumna lungchhiatthlak tak a ni.",NEGATIVE
He band musical range hi postage stamp ang maia zau a ni.,NEGATIVE
"Vairagyam hi symphony ni ta se, he album hi a magnum opus a ni ngei ang.",NEGATIVE
"He hla ngaihthlak hi mit khap chunga maze-a kal tum ang mai a ni - a buaithlak a, a buaithlak a, a hrehawm deuh bawk.",NEGATIVE
He album hi musical time machine ang mai a ni - vanduaithlak takin music history-a hun lungchhiatthlak tak tak a ni.,NEGATIVE
"He hla hi movie ni ta se, horror movie a ni ang a, killer pakhatin guitar bored leh tuned tha lo tak a keng a ni.",NEGATIVE
He band hla hi a cliche em em a; ‘Generic songwriting for dummies’ handbook an nei tih ka chiang.,NEGATIVE
Romantic subplot pawh hi a tul lo niin a lang leh ta. Film siamtute hian overall narrative-a a nghawng dan ngaihtuah lovin afterthought angin an dah belh ang mai a ni.,NEGATIVE
"Film-a [insert cultural or social group] a tarlan dan hi a stereotypical leh offensive em em a, sour taste a hnutchhiah a ni. Tunlai cinema-a hetiang rilru hahna hmuh hi a pawi hle.",NEGATIVE
He film-a nuihzatthlak tumna hi a crass leh tasteless hle. A ziaktute hian shock value hi comedic talent dik tak nen an ngai sual hi a zahthlak hle.,NEGATIVE
"Movie hian emotional response engemaw zat a siam thei a, mahse heihi chuan min tlanbopui zo vek. A changtute emaw, an dinhmun hrehawm tak emaw chu ka ngaihtuah lo thei lo.",NEGATIVE
"Climax hi anticlimax a ni a, film siamtute chuan focus an neih loh avangin film hi tihtawp nghal an tum a ni. Resolution awm lo, satisfaction pawh a awm lo.",NEGATIVE
"Film-in jump scares a rinchhan dan hi sawi lawk theih mai ni lovin, a vawi khat beih hnuah pawh a hahthlak hle. Horror movie hian entu tithinur mai aia tam a ti tur a ni.",NEGATIVE
Hetiang taka mahni hmasialna movie hi ka la hmu ngai lo. Director hian thawnthu inzawmkhawm leh ngaihnawm tak sawi ai chuan an ‘artistic vision’ pholan hi a ngaihven zawkin ka hria.,NEGATIVE
"Product placement chu a awkward em em a, feature-length commercial ang maiin a lang. Extended ad en tur chuan movie ticket ka pe lo.",NEGATIVE
"Film twist ending hi a absurd em em a, out of left field a ni a, a ziaktute sanity chu zawhna ka siam nasa hle. Twist chu a fing tur a ni a, thil awm lo tak tak a ni tur a ni lo.",NEGATIVE
Hriat tur pawimawh tak chu a changtute zingah hian diversity a awm lo. Khawvel tak tak ropuizia tilang thei lo film chu vawiinah a chhuak hi a pawi hle.,NEGATIVE
Film hian thil lian zawk hmachhawn tumna a hloh a ni. Chutiang thupui rit tak takte chu mawhphurhna nei taka hmachhawn tur chuan thuk leh nuance a tlachham hle.,NEGATIVE
"Runtime hi a tul lovah a rei thin. Film siamtute hian quality aiin quantity an ngaih pawimawh zawk niin a lang a, hei hian en a ti lawmawm hle.",NEGATIVE
Film-in CGI gore a rinchhan hi a nauseating hle. Horror dik tak ai chuan common denominator shock value hniam ber gratuitous display ang maiin a lang.,NEGATIVE
"Character motivations hi a dinhmun a tha lo em em a, an duhthlanna an siam chhan hi ka hrethiam lo. Basic storytelling a ni a, mahse he movie hian a mark a miss zo vek.",NEGATIVE
He film hian ‘dark and gritty’ boruak siam a tumna hi forced leh artificial tak niin a lang. Chutiang tone tangkai tak tak siam chhuah theihna tur chuan authenticity a tlachham.,NEGATIVE
Fiahna tlachham movie ka la hmu ngai lo. Entuten chhanna aiin zawhna tam zawka kalsan chu film siamtute’n loose ends an khin theihnghilh ang mai a ni.,NEGATIVE
Thupui sensitive tak tak hmanga film siam hi mawhphurhna nei lo leh sensitive lo tak a ni. Film siamtute'n intihhlimna atana thil pawimawh an ngaihthah theih dan hi a mak hle.,NEGATIVE
"Movie-a plot twists te hi a predictable em em a, mel khat vel atanga lo kal ka hmu thei. Twist tha tak chuan mak a ti tur a ni a, beisei a phak lo tur a ni a, mahse heihi erawh a tla thla ta.",NEGATIVE
"A changtute thutlukna chu a dik lo em em a, a ziaktute hian buaina siam chhuah (contrived conflict) atan logic an hlan niin a lang. Mi tak tak chuan hetiang hian an che ngai lo.",NEGATIVE
"He film-in 'found footage' aesthetic siam a tumna hi rilru tibuaitu mai ni lovin, lu a tibuaitu a ni. Thuziak ah engmah a belhchhah lo, mi a tithinur mai.",NEGATIVE
"Costume design hian ngaihtuahna a tibuaitu a ni a, thil tak tak ang maia lang reng reng chu a paih chhuak vek. Movie pakhat chu a changtute hi caricature ang maia lang a nih chuan ngaih pawimawh a harsa hle.",NEGATIVE
He movie 'Twisted Love Story' hi a ngaihnawm dawn khawp mai. A ziaktute hian romance leh obsession an thliar hrang thei lo hi a zahthlak hle.,NEGATIVE
He film-a political commentary hi forced leh manufactured niin a lang. Thuziak tute hian thawnthu ngaihnawm tak siam ai chuan agenda pakhat nawr hi an ngaihven zawk niin a lang.,NEGATIVE
"Film-a [insert trendy filmmaking technique] hman hi groundbreaking aiin gimmicky zawk a ni. ‘Tunlai’ nih tumna beidawng tak, a thlawptu tur thil awm lo ang maiin a lang.",NEGATIVE
"Film-a [insert historical event] tarlanna hi a dik lo hle a, a tithinur hle bawk. Historic-a hun pawimawh tak takte chu dramatic effect nei tura tihdanglam a nih hi a pawi hle.",NEGATIVE
He film hian khawvel hmuhtir a tumna chu a hlawhchham ta a ni. Thuziak universe chu immersive leh ngaihtuahna seng zawka chhui duhna a siam a ni.,NEGATIVE
"Movie tawp lam hi a beidawng em em a, hun ka hman avangin ka inchhir hle. Ending tha tak chuan nghawng a nei tur a ni a, mahse he film hi a tla thla a ni.",NEGATIVE
Film hi a tir atanga a tawp thlengin cash grab ang maiin a lang. Realism awm lohna leh narrative ngaihsak lohna langsar tak hian film siamtute thil tum chu zawhna a siam a ni.,NEGATIVE
"Cinematography hi rilru tibuaitu a ni. Director hian camera movement chaotic leh dynamic storytelling a ngaina hle niin a lang a, hei hian visually jarring experience a siam a ni.",NEGATIVE
"Hetiang khawpa villain hmasawn tha lo tak tak awmna movie hi ka la hmu ngai lo. Antagonists hi one-dimensional an ni a, threat emaw tension emaw an siam thei lo.",NEGATIVE
"He film CGI hi a hlui tawh hle a, a hlimawm hle bawk. Tunlai hunah hian product pakhatin hetiang thil pawimawh takah corner a cut hi thil mak tak a ni.",NEGATIVE
Plot hi a convoluted mess a ni. Thuziak tute hian thawnthu thupuiah hian awmzia a nei em tih ngaihtuah lovin an ngaihtuah theih plot zawng zawng an paih lut vek niin a lang.,NEGATIVE
"Sitcom-ah hian character development tha zawk ka hmu tawh. A changtute hi an ‘quirky’ em em a, film siamtute hian generic film dang atanga character an copy leh paste ang maiin ka hria.",NEGATIVE
"He film-a nuihzatthlak tumna hi a rapthlak reng a ni. Script hi juvenile jokes atanga siam vek a ni a, wit emaw intelligent humor emaw awm theihna chu ngaihthah vek a ni.",NEGATIVE
